label,latent_idx,n_positive,n_negative,prevalence,pos_mean,neg_mean,mean_diff,cohens_d,abs_cohens_d,auc,directional_auc,auc_effect,p_value,significant_fdr,precision_at_10,precision_lift_at_10,precision_at_50,precision_lift_at_50,full_data_rank,inclusion_frequency,inclusion_count,n_half_runs,cohens_d_ci_lo,cohens_d_ci_hi,ci_excludes_zero,rank_within_label,cross_quality_max_auc_drop,cross_quality_tested,top_k_star,label_selection_status,stable_claim_allowed,ci_supported,cross_quality_stable,cross_quality_risk_or_missing,stable_set_role
SU,16045,222,5972,0.0358411365837907,0.7767719,0.3184941,0.4582778,0.7313859,0.7313859,0.64139897,0.64139897,0.28279793,1.8352947e-14,True,0.1,0.064158864,0.06,0.024158861,27,0.87,87,100,0.4449220195412636,1.024971604347229,True,27,0.0392819643020629,True,60,performance_only_unstable,False,True,True,False,stable_core
SU,10539,222,5972,0.0358411365837907,0.08585832,0.011903532,0.07395479,0.7300966,0.7300966,0.5446528,0.5446528,0.08930564,4.1975054e-05,True,0.4,0.36415887,0.3,0.26415887,28,0.64,64,100,0.2040676333010196,1.231415894627571,True,28,0.0652582049369812,True,60,performance_only_unstable,False,True,False,True,boundary_candidate
SU,5732,222,5972,0.0358411365837907,0.115067214,0.028659787,0.08640742,0.7155257,0.7155257,0.59059244,0.59059244,0.18118489,1.614305e-09,True,0.0,-0.035841137,0.04,0.004158862,29,0.78,78,100,0.4116871185600758,1.0254262566566463,True,29,0.0876119136810302,True,60,performance_only_unstable,False,True,False,True,stable_core
SU,23464,222,5972,0.0358411365837907,0.42163745,0.13537033,0.2862671,0.70925546,0.70925546,0.62927216,0.62927216,0.25854433,4.662925e-10,True,0.1,0.064158864,0.06,0.024158861,30,0.77,77,100,0.4641334794461727,0.986203713715076,True,30,0.0950313806533813,True,60,performance_only_unstable,False,True,False,True,stable_core
SU,9048,222,5972,0.0358411365837907,0.37328443,0.08539101,0.2878934,0.69439864,0.69439864,0.56033635,0.56033635,0.1206727,2.6623325e-06,True,0.2,0.16415887,0.32,0.28415886,31,0.62,62,100,0.2440283041447401,1.153875496983527,True,31,0.1246267557144165,True,60,performance_only_unstable,False,True,False,True,boundary_candidate
SU,26263,222,5972,0.0358411365837907,1.1683383,0.48989064,0.67844766,0.69237465,0.69237465,0.6424448,0.6424448,0.28488958,5.147826e-15,True,0.0,-0.035841137,0.12,0.08415886,32,0.74,74,100,0.4179473780095577,0.9527118742465972,True,32,0.0056243644760132,True,60,performance_only_unstable,False,True,True,False,stable_core
SU,20720,222,5972,0.0358411365837907,0.20985536,0.042008214,0.16784716,0.69144136,0.69144136,0.5628017,0.5628017,0.12560344,4.192389e-05,True,0.5,0.46415886,0.22,0.18415886,33,0.64,64,100,0.3422336302697658,1.0697325825691222,True,33,0.0673925876617431,True,60,performance_only_unstable,False,True,False,True,boundary_candidate
SU,31891,222,5972,0.0358411365837907,0.35435143,0.14072213,0.2136293,0.68611836,0.68611836,0.6700171,0.6700171,0.34003425,3.5793563e-15,True,0.2,0.16415887,0.06,0.024158861,34,0.68,68,100,0.4446732640266418,0.9534577086567876,True,34,0.0493523478507995,True,60,performance_only_unstable,False,True,True,False,boundary_candidate
SU,7427,222,5972,0.0358411365837907,0.3844665,0.05541747,0.32904902,0.68404615,0.68404615,0.5583519,0.5583519,0.11670375,6.193564e-05,True,0.2,0.16415887,0.26,0.22415885,35,0.65,65,100,0.3812963701784611,1.0478540003299712,True,35,0.0484945774078369,True,60,performance_only_unstable,False,True,True,False,boundary_candidate
SU,22686,222,5972,0.0358411365837907,0.08569996,0.007075663,0.0786243,0.67136985,0.67136985,0.52233887,0.52233887,0.044677734,0.0063563907,True,0.6,0.5641589,0.22,0.18415886,36,0.62,62,100,0.2678326167166233,1.074713000655174,True,36,0.0139039754867553,True,60,performance_only_unstable,False,True,True,False,boundary_candidate
SU,24856,222,5972,0.0358411365837907,0.30336782,0.075309776,0.22805804,0.6709747,0.6709747,0.59987074,0.59987074,0.19974148,2.051989e-08,True,0.0,-0.035841137,0.14,0.10415886,37,0.7,70,100,0.3894213855266571,0.9978352010250092,True,37,0.0930975675582885,True,60,performance_only_unstable,False,True,False,True,stable_core
SU,30172,222,5972,0.0358411365837907,0.42621234,0.13451609,0.29169625,0.6708044,0.6708044,0.60252804,0.60252804,0.20505607,2.45175e-07,True,0.4,0.36415887,0.22,0.18415886,38,0.66,66,100,0.3783528909087181,1.0026263236999509,True,38,0.0318036079406738,True,60,performance_only_unstable,False,True,True,False,boundary_candidate
SU,7407,222,5972,0.0358411365837907,0.23681201,0.03717282,0.19963919,0.6519288,0.6519288,0.558743,0.558743,0.117486,3.0520432e-06,True,0.0,-0.035841137,0.26,0.22415885,39,0.56,56,100,0.1830137010663747,1.1427582561969756,True,39,0.0813230276107788,True,60,performance_only_unstable,False,True,False,True,boundary_candidate
SU,10380,222,5972,0.0358411365837907,0.20977618,0.060353592,0.14942259,0.6514256,0.6514256,0.57592905,0.57592905,0.15185809,3.738401e-06,True,0.4,0.36415887,0.22,0.18415886,40,0.59,59,100,0.3864400833845138,0.9640968561172484,True,40,0.0065968036651611,True,60,performance_only_unstable,False,True,True,False,boundary_candidate
SU,23973,222,5972,0.0358411365837907,0.12823762,0.004789277,0.12344834,0.64595217,0.64595217,0.51510274,0.51510274,0.030205488,0.011376569,True,0.5,0.46415886,0.14,0.10415886,41,0.58,58,100,0.2172318883240223,1.0812789201736448,True,41,0.0278225541114807,True,60,performance_only_unstable,False,True,True,False,boundary_candidate
SU,25028,222,5972,0.0358411365837907,0.5398631,0.20213732,0.3377258,0.64444906,0.64444906,0.64268726,0.64268726,0.28537452,2.0456126e-12,True,0.0,-0.035841137,0.02,-0.015841138,42,0.62,62,100,0.3745363026857376,0.9275792002677916,True,42,0.0535131096839904,True,60,performance_only_unstable,False,True,False,True,boundary_candidate
SU,23915,222,5972,0.0358411365837907,0.3422016,0.05718287,0.2850187,0.64183104,0.64183104,0.5484811,0.5484811,0.09696221,2.746444e-05,True,0.3,0.26415887,0.2,0.16415887,43,0.52,52,100,0.1332273986190557,1.1893619805574411,True,43,0.074600338935852,True,60,performance_only_unstable,False,True,False,True,boundary_candidate
SU,23068,222,5972,0.0358411365837907,0.04254645,0.0037760853,0.038770366,0.641016,0.641016,0.5240333,0.5240333,0.048066616,0.0015560158,True,0.5,0.46415886,0.24,0.20415886,44,0.52,52,100,0.157631104812026,1.07953305542469,True,44,0.041274070739746,True,60,performance_only_unstable,False,True,True,False,boundary_candidate
SU,31021,222,5972,0.0358411365837907,0.10152731,0.012122653,0.08940466,0.63149345,0.63149345,0.52907336,0.52907336,0.058146715,0.002591758,True,0.4,0.36415887,0.24,0.20415886,45,0.53,53,100,0.1862486943602562,1.0845892280340192,True,45,0.0504077672958374,True,60,performance_only_unstable,False,True,False,True,boundary_candidate
SU,8552,222,5972,0.0358411365837907,0.08741554,0.015318884,0.07209665,0.6295525,0.6295525,0.5413197,0.5413197,0.082639456,0.00031752684,True,0.5,0.46415886,0.2,0.16415887,46,0.57,57,100,0.2893691912293434,1.014997512102127,True,46,0.0286967754364013,True,60,performance_only_unstable,False,True,True,False,boundary_candidate
SU,26739,222,5972,0.0358411365837907,0.3856278,0.12614532,0.2594825,0.62678313,0.62678313,0.59529984,0.59529984,0.19059968,1.7582059e-07,True,0.2,0.16415887,0.2,0.16415887,47,0.54,54,100,0.4081339471042156,0.8818362951278684,True,47,0.0625083446502685,True,60,performance_only_unstable,False,True,False,True,boundary_candidate
SU,15685,222,5972,0.0358411365837907,0.101456925,0.018653456,0.08280347,0.6239532,0.6239532,0.55220646,0.55220646,0.10441291,3.779132e-05,True,0.3,0.26415887,0.18,0.14415887,48,0.6,60,100,0.3381221875548362,0.9733862966299044,True,48,0.0777614712715148,True,60,performance_only_unstable,False,True,False,True,boundary_candidate
SU,12985,222,5972,0.0358411365837907,0.28759325,0.095074214,0.19251904,0.623063,0.623063,0.5929657,0.5929657,0.18593144,1.7361964e-08,True,0.2,0.16415887,0.08,0.04415886,49,0.52,52,100,0.3326839216053486,0.9175007954239844,True,49,0.0062582271987915,True,60,performance_only_unstable,False,True,True,False,boundary_candidate
SU,27960,222,5972,0.0358411365837907,0.060309332,0.0059048347,0.054404497,0.61616015,0.61616015,0.5296436,0.5296436,0.05928719,0.002829923,True,0.4,0.36415887,0.24,0.20415886,50,0.51,51,100,0.1732805628329515,1.0369524359703062,True,50,0.0399360060691833,True,60,performance_only_unstable,False,True,True,False,boundary_candidate
SU,1681,222,5972,0.0358411365837907,0.09266786,0.0140728345,0.07859503,0.6132263,0.6132263,0.53524894,0.53524894,0.07049787,0.00075527915,True,0.3,0.26415887,0.28,0.24415886,51,0.5,50,100,0.2899413593113422,0.9484063565731048,True,51,0.0043104290962219,True,60,performance_only_unstable,False,True,True,False,boundary_candidate
SU,6250,222,5972,0.0358411365837907,0.089509435,0.011847279,0.077662155,0.6089987,0.6089987,0.5554136,0.5554136,0.11082721,0.00031926789,True,0.2,0.16415887,0.16,0.12415886,52,0.56,56,100,0.2917650178074836,0.9437718719243998,True,52,0.0184496641159057,True,60,performance_only_unstable,False,True,True,False,boundary_candidate
SU,21256,222,5972,0.0358411365837907,0.3380402,0.12405058,0.21398962,0.60492384,0.60492384,0.5812195,0.5812195,0.16243899,1.332089e-06,True,0.3,0.26415887,0.26,0.22415885,53,0.49,49,100,0.2811775147914886,0.9634456589818,True,53,0.0112443566322326,True,60,performance_only_unstable,False,True,True,False,boundary_candidate
SU,15539,222,5972,0.0358411365837907,1.3441987,1.0730764,0.27112234,0.60259473,0.60259473,0.67007333,0.67007333,0.34014666,7.093695e-18,True,0.1,0.064158864,0.2,0.16415887,54,0.42,42,100,0.4135599166154861,0.7935294196009636,True,54,0.072168231010437,True,60,performance_only_unstable,False,True,False,True,boundary_candidate
SU,1871,222,5972,0.0358411365837907,0.18677858,0.03981765,0.14696093,0.60044223,0.60044223,0.5503702,0.5503702,0.10074043,5.663479e-05,True,0.2,0.16415887,0.24,0.20415886,55,0.46,46,100,0.3402630843222141,0.9325956359505648,True,55,0.0272737145423889,True,60,performance_only_unstable,False,True,True,False,boundary_candidate
SU,2722,222,5972,0.0358411365837907,0.2589738,0.04044918,0.21852463,0.5979617,0.5979617,0.53711575,0.53711575,0.074231505,0.00014709363,True,0.0,-0.035841137,0.24,0.20415886,56,0.5,50,100,0.0098071542801335,1.2385051637887952,True,56,0.0736289620399475,True,60,performance_only_unstable,False,True,False,True,boundary_candidate
SU,25724,222,5972,0.0358411365837907,0.05942075,0.009928822,0.049491927,0.577414,0.577414,0.5410048,0.5410048,0.082009554,0.0001041921,True,0.2,0.16415887,0.2,0.16415887,57,0.42,42,100,0.2274455621838569,0.9540516138076782,True,57,0.0080043077468872,True,60,performance_only_unstable,False,True,True,False,boundary_candidate
SU,29244,222,5972,0.0358411365837907,0.075151324,0.005079041,0.070072286,0.5668025,0.5668025,0.52630633,0.52630633,0.052612662,0.015607353,True,0.4,0.36415887,0.26,0.22415885,58,0.44,44,100,0.218292362242937,0.956826154887676,True,58,0.0080557465553283,True,60,performance_only_unstable,False,True,True,False,boundary_candidate
SU,22606,222,5972,0.0358411365837907,0.048458613,0.006235479,0.042223133,0.5627147,0.5627147,0.5261419,0.5261419,0.052283764,0.0031329368,True,0.4,0.36415887,0.24,0.20415886,59,0.32,32,100,0.2203232198953628,0.9376897290349004,True,59,0.0484437346458435,True,60,performance_only_unstable,False,True,True,False,unstable_inclusion
SU,25529,222,5972,0.0358411365837907,0.07806341,0.016938748,0.061124668,0.5611455,0.5611455,0.5464499,0.5464499,0.0928998,7.834723e-05,True,0.3,0.26415887,0.16,0.12415886,60,0.46,46,100,0.1099195202812552,1.072974395751953,True,60,0.0705107450485229,True,60,performance_only_unstable,False,True,False,True,boundary_candidate
AF,23464,349,5845,0.056344849854698,0.9094847,0.100021385,0.8094633,2.2372992,2.2372992,0.79999757,0.79999757,0.59999514,0.0,True,0.9,0.8436551,0.76,0.7036551,1,1.0,100,100,1.95676429271698,2.5202276170253755,True,1,0.0343768000602722,True,33,stable_topk_found,True,True,True,False,stable_core
AF,7143,349,5845,0.056344849854698,0.2700405,0.011272321,0.2587682,1.9052259,1.9052259,0.65551484,0.65551484,0.31102967,3.6564444e-24,True,0.9,0.8436551,0.74,0.68365514,2,1.0,100,100,1.5963068038225174,2.227913212776184,True,2,0.0172867178916931,True,33,stable_topk_found,True,True,True,False,stable_core
AF,18492,349,5845,0.056344849854698,0.8479249,0.05957449,0.7883504,1.8793488,1.8793488,0.71683043,0.71683043,0.43366086,1.9685538e-34,True,0.4,0.34365517,0.5,0.44365516,3,1.0,100,100,1.5688930094242095,2.21243137717247,True,3,0.0239248871803283,True,33,stable_topk_found,True,True,True,False,stable_core
AF,17793,349,5845,0.056344849854698,0.38731757,0.01868083,0.36863673,1.606084,1.606084,0.6246921,0.6246921,0.24938416,5.964796999999999e-19,True,0.8,0.74365515,0.66,0.60365516,4,1.0,100,100,1.2794195622205735,1.9609054446220395,True,4,0.0362550020217895,True,33,stable_topk_found,True,True,True,False,stable_core
AF,30870,349,5845,0.056344849854698,0.44727683,0.02500234,0.4222745,1.5468876,1.5468876,0.6239038,0.6239038,0.24780762,1.1458878399999998e-17,True,1.0,0.94365513,0.72,0.66365516,5,1.0,100,100,1.2962946861982343,1.793787387013435,True,5,0.0378937721252441,True,33,stable_topk_found,True,True,True,False,stable_core
AF,6676,349,5845,0.056344849854698,0.338523,0.0154960165,0.32302698,1.4589165,1.4589165,0.622514,0.622514,0.24502802,3.4814816e-14,True,0.9,0.8436551,0.68,0.62365514,6,1.0,100,100,1.160378885269165,1.7732570260763163,True,6,0.0338516235351562,True,33,stable_topk_found,True,True,True,False,stable_core
AF,32764,349,5845,0.056344849854698,0.50684994,0.09147007,0.41537988,1.2812145,1.2812145,0.67544323,0.67544323,0.35088646,4.3888076e-26,True,0.4,0.34365517,0.5,0.44365516,7,1.0,100,100,1.0549589425325394,1.5177939146757125,True,7,0.0778393745422363,True,33,stable_topk_found,True,True,False,True,stable_core
AF,28469,349,5845,0.056344849854698,0.36365062,0.05792912,0.3057215,1.280923,1.280923,0.6643072,0.6643072,0.32861435,2.604585e-26,True,0.4,0.34365517,0.46,0.40365517,8,1.0,100,100,1.0602129429578782,1.501553699374199,True,8,0.0082386136054992,True,33,stable_topk_found,True,True,True,False,stable_core
AF,28724,349,5845,0.056344849854698,0.3743788,0.014706748,0.35967204,1.2748282,1.2748282,0.60618144,0.60618144,0.21236289,1.734806e-13,True,0.4,0.34365517,0.62,0.56365514,9,1.0,100,100,0.9443531483411788,1.623241740465164,True,9,0.0495523214340209,True,33,stable_topk_found,True,True,True,False,stable_core
AF,2434,349,5845,0.056344849854698,0.40337908,0.01869854,0.38468054,1.2701302,1.2701302,0.59221923,0.59221923,0.18443847,9.055028e-13,True,0.6,0.54365516,0.6,0.54365516,10,1.0,100,100,0.9565735176205636,1.6116124987602234,True,10,0.0280643701553344,True,33,stable_topk_found,True,True,True,False,stable_core
AF,22411,349,5845,0.056344849854698,0.2077252,0.016837642,0.19088756,1.1979907,1.1979907,0.5973849,0.5973849,0.19476986,6.88713e-15,True,0.6,0.54365516,0.56,0.50365514,11,0.99,99,100,0.9417448446154596,1.471444445848465,True,11,0.0139908194541931,True,33,stable_topk_found,True,True,True,False,stable_core
AF,26938,349,5845,0.056344849854698,0.58157796,0.037586547,0.5439914,1.19136,1.19136,0.5928428,0.5928428,0.18568563,2.2003244e-15,True,0.1,0.043655153,0.28,0.22365515,12,1.0,100,100,0.8971630349755287,1.5195584535598752,True,12,0.0290942192077636,True,33,stable_topk_found,True,True,True,False,stable_core
AF,24856,349,5845,0.056344849854698,0.4511271,0.061531957,0.38959515,1.1787199,1.1787199,0.6209929,0.6209929,0.2419858,9.1297115e-18,True,0.5,0.44365516,0.54,0.48365518,13,0.98,98,100,0.9028140038251876,1.473100867867469,True,13,0.0148370265960693,True,33,stable_topk_found,True,True,True,False,stable_core
AF,9869,349,5845,0.056344849854698,0.4250873,0.015656076,0.40943122,1.1613637,1.1613637,0.5774703,0.5774703,0.1549406,5.788209e-11,True,0.7,0.6436551,0.6,0.54365516,14,1.0,100,100,0.8623921856284141,1.4904548525810242,True,14,0.0286366343498229,True,33,stable_topk_found,True,True,True,False,stable_core
AF,22475,349,5845,0.056344849854698,0.51142216,0.067966744,0.4434554,1.1434155,1.1434155,0.6154169,0.6154169,0.23083377,3.2072714e-17,True,0.3,0.24365516,0.56,0.50365514,15,0.96,96,100,0.8698720961809159,1.4317418605089185,True,15,0.0142330527305603,True,33,stable_topk_found,True,True,True,False,stable_core
AF,24206,349,5845,0.056344849854698,0.08867411,0.004083017,0.0845911,1.1361935,1.1361935,0.5623306,0.5623306,0.12466121,2.0691675e-10,True,0.8,0.74365515,0.66,0.60365516,16,0.99,99,100,0.8343197718262673,1.445168539881706,True,16,0.0014713406562805,True,33,stable_topk_found,True,True,True,False,stable_core
AF,29908,349,5845,0.056344849854698,0.16663682,0.012883274,0.15375355,1.087321,1.087321,0.58595055,0.58595055,0.1719011,2.9210137e-12,True,0.4,0.34365517,0.54,0.48365518,17,0.91,91,100,0.7875754579901695,1.3953859776258468,True,17,0.0237563848495483,True,33,stable_topk_found,True,True,True,False,stable_core
AF,453,349,5845,0.056344849854698,0.1079983,0.0054958165,0.10250248,1.0235049,1.0235049,0.5592988,0.5592988,0.11859763,4.360934e-09,True,0.7,0.6436551,0.56,0.50365514,18,0.86,86,100,0.7355988889932632,1.3044679760932918,True,18,0.0097712874412536,True,33,stable_topk_found,True,True,True,False,stable_core
AF,5320,349,5845,0.056344849854698,0.20308022,0.033727746,0.16935247,1.0047909,1.0047909,0.6163843,0.6163843,0.23276865,9.615118e-16,True,0.6,0.54365516,0.34,0.28365517,19,0.97,97,100,0.8033738195896148,1.2442787230014798,True,19,0.0326371788978576,True,33,stable_topk_found,True,True,True,False,stable_core
AF,16965,349,5845,0.056344849854698,0.69862556,0.09866673,0.59995884,0.98710394,0.98710394,0.5965354,0.5965354,0.19307077,6.867226e-16,True,0.4,0.34365517,0.32,0.26365516,20,0.91,91,100,0.7543168902397156,1.2496274441480637,True,20,0.0460757613182067,True,33,stable_topk_found,True,True,True,False,stable_core
AF,1871,349,5845,0.056344849854698,0.26428747,0.0319965,0.23229097,0.96637744,0.96637744,0.60465926,0.60465926,0.20931852,2.1670208e-14,True,0.2,0.14365515,0.36,0.30365518,21,0.78,78,100,0.6984712526202201,1.2459969222545622,True,21,0.0113629102706909,True,33,stable_topk_found,True,True,True,False,stable_core
AF,32320,349,5845,0.056344849854698,0.15147632,0.014338177,0.13713814,0.95248544,0.95248544,0.57764995,0.57764995,0.1552999,7.194407e-10,True,0.6,0.54365516,0.4,0.34365517,22,0.72,72,100,0.7105486124753952,1.202814599871635,True,22,0.0062258243560791,True,33,stable_topk_found,True,True,True,False,stable_core
AF,11511,349,5845,0.056344849854698,0.27793697,0.0038240484,0.2741129,0.9482039,0.9482039,0.52957785,0.52957785,0.059155703,4.7373164e-06,True,0.8,0.74365515,0.42,0.36365515,23,0.73,73,100,0.6755745485424995,1.2345593422651289,True,23,0.00679612159729,True,33,stable_topk_found,True,True,True,False,stable_core
AF,31149,349,5845,0.056344849854698,0.13239837,0.0067505613,0.12564781,0.942937,0.942937,0.5481263,0.5481263,0.09625256,9.6691736e-08,True,0.7,0.6436551,0.62,0.56365514,24,0.74,74,100,0.6994304999709129,1.190895682573318,True,24,0.0290802717208862,True,33,stable_topk_found,True,True,True,False,stable_core
AF,24167,349,5845,0.056344849854698,0.26153407,0.04769267,0.2138414,0.9356883,0.9356883,0.6393391,0.6393391,0.27867818,4.519192e-19,True,0.1,0.043655153,0.16,0.103655145,25,0.77,77,100,0.7500846102833748,1.1334612488746645,True,25,0.0086229443550109,True,33,stable_topk_found,True,True,True,False,stable_core
AF,19654,349,5845,0.056344849854698,0.12711541,0.012060923,0.11505449,0.9283802,0.9283802,0.56885564,0.56885564,0.13771129,1.44347e-10,True,0.3,0.24365516,0.56,0.50365514,26,0.7,70,100,0.67354416847229,1.1908222049474717,True,26,0.0004854798316955,True,33,stable_topk_found,True,True,True,False,stable_core
AF,15160,349,5845,0.056344849854698,0.14817446,0.014981421,0.13319305,0.92507005,0.92507005,0.56263965,0.56263965,0.1252793,2.2883653e-09,True,0.7,0.6436551,0.5,0.44365516,27,0.68,68,100,0.677145180106163,1.1731741070747377,True,27,0.0039365291595458,True,33,stable_topk_found,True,True,True,False,boundary_candidate
AF,15797,349,5845,0.056344849854698,0.096145235,0.008851382,0.087293856,0.92414874,0.92414874,0.5640895,0.5640895,0.12817895,6.4900846e-10,True,0.8,0.74365515,0.44,0.38365516,28,0.69,69,100,0.6528668954968453,1.1967201203107831,True,28,0.0166646242141723,True,33,stable_topk_found,True,True,True,False,boundary_candidate
AF,5149,349,5845,0.056344849854698,0.06189,0.0024891065,0.059400894,0.9183875,0.9183875,0.54392046,0.54392046,0.087840915,1.2555648e-07,True,0.7,0.6436551,0.58,0.5236551,29,0.6,60,100,0.6553747013211251,1.203283706307411,True,29,0.0081015229225158,True,33,stable_topk_found,True,True,True,False,boundary_candidate
AF,25532,349,5845,0.056344849854698,0.2020505,0.046696562,0.15535395,0.9082642,0.9082642,0.60983866,0.60983866,0.21967733,4.3667415000000005e-16,True,0.9,0.8436551,0.58,0.5236551,30,0.72,72,100,0.7159413948655129,1.114425790309906,True,30,0.0554530024528503,True,33,stable_topk_found,True,True,False,True,stable_core
AF,12613,349,5845,0.056344849854698,0.15917689,0.016044028,0.14313287,0.9054755,0.9054755,0.5747584,0.5747584,0.14951682,4.148177e-10,True,0.7,0.6436551,0.42,0.36365515,31,0.66,66,100,0.6429178059101105,1.1654184758663175,True,31,0.0170685052871704,True,33,stable_topk_found,True,True,True,False,boundary_candidate
AF,16792,349,5845,0.056344849854698,0.28824544,0.038604375,0.24964106,0.8877995,0.8877995,0.56625503,0.56625503,0.13251007,3.4032785e-10,True,0.7,0.6436551,0.54,0.48365518,32,0.58,58,100,0.6587246254086494,1.1271480560302731,True,32,0.033636450767517,True,33,stable_topk_found,True,True,True,False,boundary_candidate
AF,26057,349,5845,0.056344849854698,0.08978219,0.005741085,0.08404111,0.8800789,0.8800789,0.549655,0.549655,0.09931004,9.346394e-07,True,0.8,0.74365515,0.46,0.40365517,33,0.55,55,100,0.6489022508263588,1.132056763768196,True,33,0.0283237099647521,True,33,stable_topk_found,True,True,True,False,boundary_candidate
