label,latent_idx,final_selected,selection_count,selection_frequency,mean_selected_step,candidate_order,candidate_source,edge_type,stable_edge,positive_support,negative_boundary,association_rank,directional_auc,abs_cohens_d,formal_edge_weight
QUO,9853,False,0,0.0,,80,filtered_top200,filtered_topk,False,False,False,80,0.551076,0.5257476,0.0
QUO,3864,False,0,0.0,,81,filtered_top200,filtered_topk,False,False,False,81,0.56273204,0.52559406,0.0
QUO,15733,False,0,0.0,,82,filtered_top200,filtered_topk,False,False,False,82,0.5552819,0.5193635,0.0
QUO,29363,False,0,0.0,,83,filtered_top200,filtered_topk,False,False,False,83,0.56522214,0.518319,0.0
QUO,25113,False,0,0.0,,84,filtered_top200,filtered_topk,False,False,False,84,0.6105933,0.515208,0.0
QUO,22285,False,0,0.0,,85,filtered_top200,filtered_topk,False,False,False,85,0.5787795,0.513033,0.0
QUO,2867,False,0,0.0,,86,filtered_top200,filtered_topk,False,False,False,86,0.57428133,0.5123971,0.0
QUO,31206,False,0,0.0,,87,filtered_top200,filtered_topk,False,False,False,87,0.5678974,0.51097405,0.0
QUO,28035,False,0,0.0,,88,filtered_top200,filtered_topk,False,False,False,88,0.5539312,0.50731325,0.0
QUO,19013,False,0,0.0,,89,filtered_top200,filtered_topk,False,False,False,89,0.5801164,0.50619835,0.0
QUO,19930,False,0,0.0,,90,filtered_top200,filtered_topk,False,False,False,90,0.55861324,0.5059293,0.0
QUO,4411,False,0,0.0,,91,filtered_top200,filtered_topk,False,False,False,91,0.5477806,0.5017074,0.0
QUO,6401,False,0,0.0,,92,filtered_top200,filtered_topk,False,False,False,92,0.56469107,0.4972164,0.0
QUO,13827,False,0,0.0,,93,filtered_top200,filtered_topk,False,False,False,93,0.63927567,0.49206084,0.0
QUO,23302,False,0,0.0,,94,filtered_top200,filtered_topk,False,False,False,94,0.54748076,0.49054867,0.0
QUO,12593,False,0,0.0,,95,filtered_top200,filtered_topk,False,False,False,95,0.58031625,0.4895237,0.0
QUO,26067,False,0,0.0,,96,filtered_top200,filtered_topk,False,False,False,96,0.5703186,0.4875175,0.0
QUO,5855,False,0,0.0,,97,filtered_top200,filtered_topk,False,False,False,97,0.5415505,0.48707587,0.0
QUO,29759,False,1,0.2,8.0,98,filtered_top200,filtered_topk,False,False,False,98,0.62760603,0.48615113,0.0
QUO,30700,False,0,0.0,,99,filtered_top200,filtered_topk,False,False,False,99,0.56645554,0.4836678,0.0
QUO,16480,False,0,0.0,,100,filtered_top200,filtered_topk,False,False,False,100,0.56828165,0.48304045,0.0
QUO,22553,True,2,0.4,7.0,101,filtered_top200,filtered_topk,False,False,False,101,0.5651984,0.48182604,0.0
QUO,24824,False,0,0.0,,102,filtered_top200,filtered_topk,False,False,False,102,0.56701076,0.4740281,0.0
QUO,8728,False,0,0.0,,103,filtered_top200,filtered_topk,False,False,False,103,0.5508114,0.4701364,0.0
QUO,16398,False,0,0.0,,104,filtered_top200,filtered_topk,False,False,False,104,0.55438083,0.4700365,0.0
QUO,1779,False,2,0.4,8.5,105,filtered_top200,filtered_topk,False,False,False,105,0.55357134,0.4688901,0.0
QUO,16969,False,0,0.0,,106,filtered_top200,filtered_topk,False,False,False,106,0.59896725,0.4643954,0.0
QUO,3808,False,0,0.0,,107,filtered_top200,filtered_topk,False,False,False,107,0.5430403,0.46246588,0.0
QUO,8427,False,0,0.0,,108,filtered_top200,filtered_topk,False,False,False,108,0.5560791,0.4575239,0.0
QUO,32535,False,0,0.0,,109,filtered_top200,filtered_topk,False,False,False,109,0.5751476,0.45417058,0.0
QUO,31116,False,0,0.0,,110,filtered_top200,filtered_topk,False,False,False,110,0.5650111,0.45387012,0.0
QUO,5926,False,0,0.0,,111,filtered_top200,filtered_topk,False,False,False,111,0.58922625,0.45168418,0.0
QUO,25687,False,0,0.0,,112,filtered_top200,filtered_topk,False,False,False,112,0.5511316,0.45116234,0.0
QUO,20564,False,1,0.2,4.0,113,filtered_top200,filtered_topk,False,False,False,113,0.6358923,0.45001426,0.0
QUO,9266,False,0,0.0,,114,filtered_top200,filtered_topk,False,False,False,114,0.5627585,0.44423354,0.0
QUO,5418,False,0,0.0,,115,filtered_top200,filtered_topk,False,False,False,115,0.56287247,0.44408977,0.0
QUO,26869,False,0,0.0,,116,filtered_top200,filtered_topk,False,False,False,116,0.6174147,0.44399634,0.0
QUO,20114,False,0,0.0,,117,filtered_top200,filtered_topk,False,False,False,117,0.5350825,0.44047323,0.0
QUO,16735,False,0,0.0,,118,filtered_top200,filtered_topk,False,False,False,118,0.55183035,0.4365668,0.0
QUO,31151,False,0,0.0,,119,filtered_top200,filtered_topk,False,False,False,119,0.5450799,0.43467146,0.0
QUO,25837,False,0,0.0,,120,filtered_top200,filtered_topk,False,False,False,120,0.5287064,0.43262288,0.0
QUO,27390,False,0,0.0,,121,filtered_top200,filtered_topk,False,False,False,121,0.57776284,0.43200502,0.0
QUO,2220,False,0,0.0,,122,filtered_top200,filtered_topk,False,False,False,122,0.5757098,0.42902216,0.0
QUO,15976,False,1,0.2,8.0,123,filtered_top200,filtered_topk,False,False,False,123,0.5285918,0.42832038,0.0
QUO,15843,False,0,0.0,,124,filtered_top200,filtered_topk,False,False,False,124,0.5359344,0.42797992,0.0
QUO,7702,False,0,0.0,,125,filtered_top200,filtered_topk,False,False,False,125,0.58288264,0.42753586,0.0
QUO,15539,False,2,0.4,10.5,126,filtered_top200,filtered_topk,False,False,False,126,0.62945485,0.42355758,0.0
QUO,21683,False,0,0.0,,127,filtered_top200,filtered_topk,False,False,False,127,0.5395635,0.421084,0.0
QUO,26451,False,0,0.0,,128,filtered_top200,filtered_topk,False,False,False,128,0.53753424,0.42101932,0.0
QUO,11552,False,0,0.0,,129,filtered_top200,filtered_topk,False,False,False,129,0.5353375,0.41868848,0.0
QUO,8359,False,0,0.0,,130,filtered_top200,filtered_topk,False,False,False,130,0.6022948,0.41770163,0.0
QUO,27712,False,0,0.0,,131,filtered_top200,filtered_topk,False,False,False,131,0.5325019,0.41721645,0.0
QUO,19093,False,0,0.0,,132,filtered_top200,filtered_topk,False,False,False,132,0.52448213,0.416187,0.0
QUO,25960,False,0,0.0,,133,filtered_top200,filtered_topk,False,False,False,133,0.5502013,0.40932214,0.0
QUO,13459,False,0,0.0,,134,filtered_top200,filtered_topk,False,False,False,134,0.54121983,0.4059903,0.0
QUO,31049,False,1,0.2,14.0,135,filtered_top200,filtered_topk,False,False,False,135,0.54390746,0.40546548,0.0
QUO,26206,False,0,0.0,,136,filtered_top200,filtered_topk,False,False,False,136,0.5299574,0.4035493,0.0
QUO,1516,False,0,0.0,,137,filtered_top200,filtered_topk,False,False,False,137,0.607673,0.4033072,0.0
QUO,32696,False,0,0.0,,138,filtered_top200,filtered_topk,False,False,False,138,0.61603,0.40057662,0.0
QUO,27508,False,0,0.0,,139,filtered_top200,filtered_topk,False,False,False,139,0.57442,0.40036985,0.0
QUO,28961,False,0,0.0,,140,filtered_top200,filtered_topk,False,False,False,140,0.5836153,0.39951715,0.0
QUO,3794,False,0,0.0,,141,filtered_top200,filtered_topk,False,False,False,141,0.52966654,0.39872232,0.0
QUO,16889,False,0,0.0,,142,filtered_top200,filtered_topk,False,False,False,142,0.53769696,0.39578298,0.0
QUO,25149,False,0,0.0,,143,filtered_top200,filtered_topk,False,False,False,143,0.61658376,0.3956184,0.0
QUO,8931,False,0,0.0,,144,filtered_top200,filtered_topk,False,False,False,144,0.5719629,0.3925163,0.0
QUO,5308,False,0,0.0,,145,filtered_top200,filtered_topk,False,False,False,145,0.53663564,0.39019686,0.0
QUO,7552,False,0,0.0,,146,filtered_top200,filtered_topk,False,False,False,146,0.5317976,0.38978967,0.0
QUO,28548,False,0,0.0,,147,filtered_top200,filtered_topk,False,False,False,147,0.58777755,0.38703328,0.0
QUO,29745,False,0,0.0,,148,filtered_top200,filtered_topk,False,False,False,148,0.53060466,0.3856125,0.0
QUO,26263,False,0,0.0,,149,filtered_top200,filtered_topk,False,False,False,149,0.5836078,0.3831431,0.0
QUO,10395,False,0,0.0,,150,filtered_top200,filtered_topk,False,False,False,150,0.5297324,0.38304546,0.0
QUO,24114,False,0,0.0,,151,filtered_top200,filtered_topk,False,False,False,151,0.5226097,0.38144147,0.0
QUO,28869,False,0,0.0,,152,filtered_top200,filtered_topk,False,False,False,152,0.5201998,0.3790272,0.0
QUO,17503,False,0,0.0,,153,filtered_top200,filtered_topk,False,False,False,153,0.5441319,0.376049,0.0
QUO,627,False,0,0.0,,154,filtered_top200,filtered_topk,False,False,False,154,0.548365,0.375969,0.0
QUO,26634,False,0,0.0,,155,filtered_top200,filtered_topk,False,False,False,155,0.5745253,0.3750846,0.0
QUO,26739,False,0,0.0,,156,filtered_top200,filtered_topk,False,False,False,156,0.57018805,0.373299,0.0
QUO,1072,False,0,0.0,,157,filtered_top200,filtered_topk,False,False,False,157,0.5942212,0.37144515,0.0
QUO,30208,False,0,0.0,,158,filtered_top200,filtered_topk,False,False,False,158,0.5496377,0.3697263,0.0
QUO,22201,False,0,0.0,,159,filtered_top200,filtered_topk,False,False,False,159,0.5297853,0.3692207,0.0
QUO,14600,False,0,0.0,,160,filtered_top200,filtered_topk,False,False,False,160,0.5283464,0.36919668,0.0
QUO,5828,False,1,0.2,9.0,161,filtered_top200,filtered_topk,False,False,False,161,0.566517,0.3682888,0.0
QUO,24062,False,0,0.0,,162,filtered_top200,filtered_topk,False,False,False,162,0.5153053,0.36671984,0.0
QUO,4282,False,0,0.0,,163,filtered_top200,filtered_topk,False,False,False,163,0.5822835,0.3657656,0.0
QUO,9075,False,0,0.0,,164,filtered_top200,filtered_topk,False,False,False,164,0.52987313,0.3655886,0.0
QUO,18205,False,0,0.0,,165,filtered_top200,filtered_topk,False,False,False,165,0.5921224,0.36549687,0.0
QUO,374,False,0,0.0,,166,filtered_top200,filtered_topk,False,False,False,166,0.5410951,0.36217067,0.0
QUO,16045,False,0,0.0,,167,filtered_top200,filtered_topk,False,False,False,167,0.58215535,0.36182705,0.0
QUO,12910,False,0,0.0,,168,filtered_top200,filtered_topk,False,False,False,168,0.59167624,0.36094567,0.0
QUO,15702,False,0,0.0,,169,filtered_top200,filtered_topk,False,False,False,169,0.5275307,0.3577354,0.0
QUO,27724,False,0,0.0,,170,filtered_top200,filtered_topk,False,False,False,170,0.5331397,0.3569996,0.0
QUO,7741,False,0,0.0,,171,filtered_top200,filtered_topk,False,False,False,171,0.5672157,0.35699657,0.0
QUO,20904,False,0,0.0,,172,filtered_top200,filtered_topk,False,False,False,172,0.5644374,0.3569581,0.0
QUO,13703,False,0,0.0,,173,filtered_top200,filtered_topk,False,False,False,173,0.58490425,0.35584664,0.0
QUO,20808,False,0,0.0,,174,filtered_top200,filtered_topk,False,False,False,174,0.58484495,0.35580102,0.0
QUO,6324,False,0,0.0,,175,filtered_top200,filtered_topk,False,False,False,175,0.5548767,0.35502622,0.0
QUO,1318,False,0,0.0,,176,filtered_top200,filtered_topk,False,False,False,176,0.5264882,0.35496753,0.0
QUO,1561,False,0,0.0,,177,filtered_top200,filtered_topk,False,False,False,177,0.5373684,0.3521926,0.0
QUO,22547,False,0,0.0,,178,filtered_top200,filtered_topk,False,False,False,178,0.5600415,0.35131437,0.0
QUO,30798,False,0,0.0,,179,filtered_top200,filtered_topk,False,False,False,179,0.5592391,0.35059518,0.0
QUO,27178,False,0,0.0,,180,filtered_top200,filtered_topk,False,False,False,180,0.55288154,0.34969932,0.0
QUO,12327,False,0,0.0,,181,filtered_top200,filtered_topk,False,False,False,181,0.54019904,0.3473748,0.0
QUO,25028,False,0,0.0,,182,filtered_top200,filtered_topk,False,False,False,182,0.57887614,0.34669733,0.0
QUO,24886,False,0,0.0,,183,filtered_top200,filtered_topk,False,False,False,183,0.5232924,0.3465642,0.0
QUO,920,False,0,0.0,,184,filtered_top200,filtered_topk,False,False,False,184,0.5909574,0.3440734,0.0
QUO,19485,False,0,0.0,,185,filtered_top200,filtered_topk,False,False,False,185,0.5249569,0.34392396,0.0
QUO,4737,False,0,0.0,,186,filtered_top200,filtered_topk,False,False,False,186,0.5662751,0.34307963,0.0
QUO,4561,False,1,0.2,11.0,187,filtered_top200,filtered_topk,False,False,False,187,0.5514446,0.34290323,0.0
QUO,5434,False,0,0.0,,188,filtered_top200,filtered_topk,False,False,False,188,0.5360181,0.34203616,0.0
QUO,6372,False,0,0.0,,189,filtered_top200,filtered_topk,False,False,False,189,0.5596693,0.3412872,0.0
QUO,30172,False,0,0.0,,190,filtered_top200,filtered_topk,False,False,False,190,0.5723753,0.34111968,0.0
QUO,15068,False,0,0.0,,191,filtered_top200,filtered_topk,False,False,False,191,0.5670054,0.34108278,0.0
QUO,10876,False,0,0.0,,192,filtered_top200,filtered_topk,False,False,False,192,0.541328,0.33932185,0.0
QUO,8007,False,0,0.0,,193,filtered_top200,filtered_topk,False,False,False,193,0.5431983,0.33826888,0.0
QUO,24097,False,0,0.0,,194,filtered_top200,filtered_topk,False,False,False,194,0.5289725,0.33808425,0.0
QUO,32764,False,0,0.0,,195,filtered_top200,filtered_topk,False,False,False,195,0.56033516,0.3375382,0.0
QUO,8651,False,0,0.0,,196,filtered_top200,filtered_topk,False,False,False,196,0.53388566,0.33642194,0.0
QUO,19403,False,0,0.0,,197,filtered_top200,filtered_topk,False,False,False,197,0.5394724,0.3363788,0.0
QUO,31666,False,0,0.0,,198,filtered_top200,filtered_topk,False,False,False,198,0.53797144,0.33281285,0.0
QUO,15618,False,0,0.0,,199,filtered_top200,filtered_topk,False,False,False,199,0.5264278,0.33194867,0.0
QUO,23224,False,0,0.0,,200,filtered_top200,filtered_topk,False,False,False,200,0.6022416,0.331101,0.0
QUC,21935,True,5,1.0,2.6,1,filtered_top200,filtered_topk,False,False,False,1,0.7541753,1.432533,0.0
QUC,13430,True,5,1.0,1.0,2,filtered_top200,filtered_topk,False,False,False,2,0.8285691,1.3774931,0.0
QUC,14014,False,2,0.4,42.5,3,filtered_top200,filtered_topk,False,False,False,3,0.6717268,1.25963,0.0
QUC,20869,False,0,0.0,,4,filtered_top200,filtered_topk,False,False,False,4,0.68772334,1.2299426,0.0
QUC,18646,False,2,0.4,14.0,5,filtered_top200,filtered_topk,False,False,False,5,0.7025345,1.1728493,0.0
QUC,4998,True,2,0.4,13.0,6,filtered_top200,filtered_topk,False,False,False,6,0.63324237,0.9925143,0.0
QUC,22358,True,5,1.0,2.8,7,filtered_top200,filtered_topk,False,False,False,7,0.61264545,0.9058372,0.0
QUC,12555,False,0,0.0,,8,filtered_top200,filtered_topk,False,False,False,8,0.5849248,0.8328413,0.0
QUC,8969,False,0,0.0,,9,filtered_top200,filtered_topk,False,False,False,9,0.5823184,0.77205443,0.0
QUC,12340,False,1,0.2,7.0,10,filtered_top200,filtered_topk,False,False,False,10,0.6419024,0.76462346,0.0
QUC,20463,False,1,0.2,10.0,11,filtered_top200,filtered_topk,False,False,False,11,0.6062171,0.7602986,0.0
QUC,11660,False,0,0.0,,12,filtered_top200,filtered_topk,False,False,False,12,0.67892975,0.7547531,0.0
QUC,9827,False,0,0.0,,13,filtered_top200,filtered_topk,False,False,False,13,0.60339224,0.7502001,0.0
QUC,16969,False,0,0.0,,14,filtered_top200,filtered_topk,False,False,False,14,0.5892834,0.7273253,0.0
QUC,736,False,1,0.2,53.0,15,filtered_top200,filtered_topk,False,False,False,15,0.62528914,0.7116975,0.0
QUC,8089,False,1,0.2,70.0,16,filtered_top200,filtered_topk,False,False,False,16,0.5888962,0.7022344,0.0
QUC,24943,False,1,0.2,19.0,17,filtered_top200,filtered_topk,False,False,False,17,0.61200726,0.67992157,0.0
QUC,27857,False,0,0.0,,18,filtered_top200,filtered_topk,False,False,False,18,0.55544555,0.66822684,0.0
QUC,7037,False,0,0.0,,19,filtered_top200,filtered_topk,False,False,False,19,0.54166704,0.6571498,0.0
QUC,17507,False,1,0.2,48.0,20,filtered_top200,filtered_topk,False,False,False,20,0.5614883,0.6493369,0.0
QUC,28816,False,1,0.2,47.0,21,filtered_top200,filtered_topk,False,False,False,21,0.54996157,0.64500296,0.0
QUC,2504,False,0,0.0,,22,filtered_top200,filtered_topk,False,False,False,22,0.5979782,0.6345339,0.0
QUC,14003,False,1,0.2,37.0,23,filtered_top200,filtered_topk,False,False,False,23,0.575253,0.6333053,0.0
QUC,12902,False,1,0.2,7.0,24,filtered_top200,filtered_topk,False,False,False,24,0.54107857,0.6321645,0.0
QUC,12887,False,1,0.2,26.0,25,filtered_top200,filtered_topk,False,False,False,25,0.55416036,0.6053388,0.0
QUC,5178,False,0,0.0,,26,filtered_top200,filtered_topk,False,False,False,26,0.5372784,0.60092497,0.0
QUC,6639,False,1,0.2,3.0,27,filtered_top200,filtered_topk,False,False,False,27,0.53566563,0.598682,0.0
QUC,21296,False,1,0.2,4.0,28,filtered_top200,filtered_topk,False,False,False,28,0.5338069,0.5837988,0.0
QUC,664,False,1,0.2,7.0,29,filtered_top200,filtered_topk,False,False,False,29,0.6445197,0.5819055,0.0
QUC,2550,False,1,0.2,75.0,30,filtered_top200,filtered_topk,False,False,False,30,0.5320621,0.57781047,0.0
QUC,12676,False,0,0.0,,31,filtered_top200,filtered_topk,False,False,False,31,0.5425269,0.5753313,0.0
QUC,18714,False,0,0.0,,32,filtered_top200,filtered_topk,False,False,False,32,0.5310375,0.5718856,0.0
QUC,31422,False,0,0.0,,33,filtered_top200,filtered_topk,False,False,False,33,0.55840886,0.5709073,0.0
QUC,32565,False,1,0.2,4.0,34,filtered_top200,filtered_topk,False,False,False,34,0.53326213,0.56664693,0.0
QUC,2416,False,1,0.2,71.0,35,filtered_top200,filtered_topk,False,False,False,35,0.53540385,0.5656618,0.0
QUC,29947,True,5,1.0,8.0,36,filtered_top200,filtered_topk,False,False,False,36,0.54317796,0.56146175,0.0
QUC,19364,False,0,0.0,,37,filtered_top200,filtered_topk,False,False,False,37,0.5443976,0.5594415,0.0
QUC,29247,False,1,0.2,3.0,38,filtered_top200,filtered_topk,False,False,False,38,0.5400111,0.5581188,0.0
QUC,32273,False,0,0.0,,39,filtered_top200,filtered_topk,False,False,False,39,0.6335797,0.5486313,0.0
QUC,10916,False,2,0.4,19.0,40,filtered_top200,filtered_topk,False,False,False,40,0.5911035,0.54390377,0.0
QUC,29931,False,0,0.0,,41,filtered_top200,filtered_topk,False,False,False,41,0.5484853,0.5385658,0.0
QUC,24249,False,1,0.2,60.0,42,filtered_top200,filtered_topk,False,False,False,42,0.53485936,0.53491265,0.0
QUC,29590,False,0,0.0,,43,filtered_top200,filtered_topk,False,False,False,43,0.6044669,0.5263056,0.0
QUC,17727,False,1,0.2,31.0,44,filtered_top200,filtered_topk,False,False,False,44,0.5566598,0.5233449,0.0
QUC,2836,False,1,0.2,27.0,45,filtered_top200,filtered_topk,False,False,False,45,0.55329424,0.52232987,0.0
QUC,1622,True,2,0.4,12.5,46,filtered_top200,filtered_topk,False,False,False,46,0.5916864,0.51304305,0.0
QUC,14904,False,0,0.0,,47,filtered_top200,filtered_topk,False,False,False,47,0.5604148,0.5106837,0.0
QUC,18437,False,0,0.0,,48,filtered_top200,filtered_topk,False,False,False,48,0.5496754,0.5106026,0.0
QUC,20549,False,1,0.2,23.0,49,filtered_top200,filtered_topk,False,False,False,49,0.56455207,0.5105798,0.0
QUC,13243,False,0,0.0,,50,filtered_top200,filtered_topk,False,False,False,50,0.56668943,0.50834024,0.0
QUC,19218,False,1,0.2,57.0,51,filtered_top200,filtered_topk,False,False,False,51,0.52788234,0.5055328,0.0
QUC,28259,False,1,0.2,50.0,52,filtered_top200,filtered_topk,False,False,False,52,0.537822,0.50422007,0.0
QUC,8861,False,1,0.2,49.0,53,filtered_top200,filtered_topk,False,False,False,53,0.5689384,0.50062704,0.0
QUC,9771,False,0,0.0,,54,filtered_top200,filtered_topk,False,False,False,54,0.53392655,0.4972416,0.0
QUC,1619,False,0,0.0,,55,filtered_top200,filtered_topk,False,False,False,55,0.5634121,0.49708906,0.0
QUC,8025,False,0,0.0,,56,filtered_top200,filtered_topk,False,False,False,56,0.53389364,0.49256507,0.0
QUC,26485,True,2,0.4,10.5,57,filtered_top200,filtered_topk,False,False,False,57,0.63269776,0.49202204,0.0
QUC,20375,False,0,0.0,,58,filtered_top200,filtered_topk,False,False,False,58,0.5249896,0.4901638,0.0
QUC,8658,False,0,0.0,,59,filtered_top200,filtered_topk,False,False,False,59,0.57257634,0.48327374,0.0
QUC,32535,False,0,0.0,,60,filtered_top200,filtered_topk,False,False,False,60,0.56974447,0.48295128,0.0
QUC,12161,False,0,0.0,,61,filtered_top200,filtered_topk,False,False,False,61,0.5341618,0.48058626,0.0
QUC,2386,True,2,0.4,9.5,62,filtered_top200,filtered_topk,False,False,False,62,0.5464205,0.47539,0.0
QUC,6866,False,0,0.0,,63,filtered_top200,filtered_topk,False,False,False,63,0.52955204,0.4667008,0.0
QUC,726,False,0,0.0,,64,filtered_top200,filtered_topk,False,False,False,64,0.53238374,0.4643727,0.0
QUC,27081,False,0,0.0,,65,filtered_top200,filtered_topk,False,False,False,65,0.53411126,0.4604528,0.0
QUC,28548,False,0,0.0,,66,filtered_top200,filtered_topk,False,False,False,66,0.59821683,0.45672402,0.0
QUC,16735,False,0,0.0,,67,filtered_top200,filtered_topk,False,False,False,67,0.5658016,0.4535698,0.0
QUC,20283,False,2,0.4,33.0,68,filtered_top200,filtered_topk,False,False,False,68,0.53613365,0.45036212,0.0
QUC,15385,False,0,0.0,,69,filtered_top200,filtered_topk,False,False,False,69,0.54280084,0.44977888,0.0
QUC,18675,False,0,0.0,,70,filtered_top200,filtered_topk,False,False,False,70,0.53113616,0.4475506,0.0
QUC,27061,False,1,0.2,45.0,71,filtered_top200,filtered_topk,False,False,False,71,0.61340433,0.44282928,0.0
QUC,52,False,1,0.2,58.0,72,filtered_top200,filtered_topk,False,False,False,72,0.53519315,0.44261655,0.0
QUC,21859,False,0,0.0,,73,filtered_top200,filtered_topk,False,False,False,73,0.5490933,0.43509796,0.0
QUC,18413,False,0,0.0,,74,filtered_top200,filtered_topk,False,False,False,74,0.5257952,0.43379128,0.0
QUC,124,False,0,0.0,,75,filtered_top200,filtered_topk,False,False,False,75,0.52478963,0.43212527,0.0
QUC,2703,False,0,0.0,,76,filtered_top200,filtered_topk,False,False,False,76,0.5316573,0.42814532,0.0
QUC,8866,False,1,0.2,59.0,77,filtered_top200,filtered_topk,False,False,False,77,0.53494626,0.42488632,0.0
QUC,24984,False,2,0.4,16.5,78,filtered_top200,filtered_topk,False,False,False,78,0.55249184,0.42465183,0.0
QUC,8283,False,1,0.2,5.0,79,filtered_top200,filtered_topk,False,False,False,79,0.5478741,0.42021653,0.0
QUC,3443,False,0,0.0,,80,filtered_top200,filtered_topk,False,False,False,80,0.53484696,0.41725358,0.0
QUC,4830,False,0,0.0,,81,filtered_top200,filtered_topk,False,False,False,81,0.60113925,0.41682324,0.0
QUC,18885,False,1,0.2,15.0,82,filtered_top200,filtered_topk,False,False,False,82,0.54378724,0.4149324,0.0
QUC,15848,False,1,0.2,44.0,83,filtered_top200,filtered_topk,False,False,False,83,0.5310893,0.41405132,0.0
QUC,6743,False,0,0.0,,84,filtered_top200,filtered_topk,False,False,False,84,0.5640607,0.4111234,0.0
QUC,2995,False,0,0.0,,85,filtered_top200,filtered_topk,False,False,False,85,0.60798156,0.41070652,0.0
QUC,18524,False,0,0.0,,86,filtered_top200,filtered_topk,False,False,False,86,0.52103484,0.40636882,0.0
QUC,17694,False,0,0.0,,87,filtered_top200,filtered_topk,False,False,False,87,0.5191304,0.40591976,0.0
QUC,5272,False,1,0.2,72.0,88,filtered_top200,filtered_topk,False,False,False,88,0.52219284,0.40587303,0.0
QUC,26869,False,0,0.0,,89,filtered_top200,filtered_topk,False,False,False,89,0.605862,0.39794382,0.0
QUC,11153,False,0,0.0,,90,filtered_top200,filtered_topk,False,False,False,90,0.5475182,0.39681002,0.0
QUC,9963,False,0,0.0,,91,filtered_top200,filtered_topk,False,False,False,91,0.56555545,0.39519173,0.0
QUC,2640,False,0,0.0,,92,filtered_top200,filtered_topk,False,False,False,92,0.51453656,0.39472067,0.0
QUC,10673,False,0,0.0,,93,filtered_top200,filtered_topk,False,False,False,93,0.5140956,0.39436877,0.0
QUC,14183,False,0,0.0,,94,filtered_top200,filtered_topk,False,False,False,94,0.52364993,0.39287305,0.0
QUC,1072,False,0,0.0,,95,filtered_top200,filtered_topk,False,False,False,95,0.59544003,0.39271045,0.0
QUC,15988,False,1,0.2,43.0,96,filtered_top200,filtered_topk,False,False,False,96,0.5256683,0.3886945,0.0
QUC,29194,False,1,0.2,74.0,97,filtered_top200,filtered_topk,False,False,False,97,0.5213439,0.3860613,0.0
QUC,15068,False,1,0.2,9.0,98,filtered_top200,filtered_topk,False,False,False,98,0.5803362,0.3851007,0.0
QUC,2150,False,1,0.2,8.0,99,filtered_top200,filtered_topk,False,False,False,99,0.5137546,0.38486362,0.0
QUC,24064,False,0,0.0,,100,filtered_top200,filtered_topk,False,False,False,100,0.51671004,0.38409868,0.0
QUC,31547,False,0,0.0,,101,filtered_top200,filtered_topk,False,False,False,101,0.52474916,0.38356304,0.0
QUC,26648,False,0,0.0,,102,filtered_top200,filtered_topk,False,False,False,102,0.512638,0.38326204,0.0
QUC,16256,False,0,0.0,,103,filtered_top200,filtered_topk,False,False,False,103,0.59545934,0.38260618,0.0
QUC,31920,False,0,0.0,,104,filtered_top200,filtered_topk,False,False,False,104,0.53816044,0.37878588,0.0
QUC,4386,False,1,0.2,9.0,105,filtered_top200,filtered_topk,False,False,False,105,0.52036214,0.37695336,0.0
QUC,11493,False,1,0.2,16.0,106,filtered_top200,filtered_topk,False,False,False,106,0.5399491,0.37631646,0.0
QUC,22662,False,1,0.2,64.0,107,filtered_top200,filtered_topk,False,False,False,107,0.5239504,0.37552205,0.0
QUC,27800,False,0,0.0,,108,filtered_top200,filtered_topk,False,False,False,108,0.5188513,0.37513012,0.0
QUC,8226,True,3,0.6,14.666666666666666,109,filtered_top200,filtered_topk,False,False,False,109,0.604321,0.37484872,0.0
QUC,11940,False,1,0.2,61.0,110,filtered_top200,filtered_topk,False,False,False,110,0.5278963,0.37440434,0.0
QUC,29986,False,0,0.0,,111,filtered_top200,filtered_topk,False,False,False,111,0.52256453,0.3682692,0.0
QUC,32173,False,0,0.0,,112,filtered_top200,filtered_topk,False,False,False,112,0.5400627,0.3672512,0.0
QUC,19013,False,0,0.0,,113,filtered_top200,filtered_topk,False,False,False,113,0.56601,0.36469212,0.0
QUC,2077,False,0,0.0,,114,filtered_top200,filtered_topk,False,False,False,114,0.53257596,0.3646721,0.0
QUC,17202,False,1,0.2,28.0,115,filtered_top200,filtered_topk,False,False,False,115,0.5201857,0.36408633,0.0
QUC,9216,False,2,0.4,19.5,116,filtered_top200,filtered_topk,False,False,False,116,0.518598,0.3631149,0.0
QUC,28390,False,0,0.0,,117,filtered_top200,filtered_topk,False,False,False,117,0.5391156,0.3598965,0.0
QUC,16813,False,1,0.2,65.0,118,filtered_top200,filtered_topk,False,False,False,118,0.54534554,0.35969034,0.0
QUC,22936,False,0,0.0,,119,filtered_top200,filtered_topk,False,False,False,119,0.5146325,0.35782763,0.0
QUC,19321,False,1,0.2,41.0,120,filtered_top200,filtered_topk,False,False,False,120,0.51596546,0.35598835,0.0
QUC,6022,False,1,0.2,40.0,121,filtered_top200,filtered_topk,False,False,False,121,0.53902656,0.3540422,0.0
QUC,16988,False,0,0.0,,122,filtered_top200,filtered_topk,False,False,False,122,0.5296915,0.35394424,0.0
QUC,31363,False,1,0.2,5.0,123,filtered_top200,filtered_topk,False,False,False,123,0.5903256,0.35296538,0.0
QUC,23889,False,0,0.0,,124,filtered_top200,filtered_topk,False,False,False,124,0.5340894,0.35226375,0.0
