label,fold,step_k,latent_added,selected_latents,n_selected,full_auc,full_average_precision,full_precision_lift_at_50,auc,average_precision,balanced_accuracy,f1,precision_at_50,precision_lift_at_50,is_sufficient
RES,3,67,10916,"1137,11660,26263,9959,8023,31585,6743,28269,27859,20028,2462,19179,1107,25687,26511,7851,14014,23183,19079,1976,32727,16735,19840,24943,28215,2071,31956,13303,31116,19930,6885,22120,28548,28066,31246,28670,19013,11733,8658,4915,32486,27211,24744,25414,22358,677,19403,21183,6349,17609,14833,29590,26144,18310,17247,3459,19038,25210,29701,26673,24984,6835,18990,252,16969,26578,10916",67,0.896687370600414,0.47728188890169143,0.49633466135458165,0.9468297101449276,0.6457394604713825,0.6168737060041408,0.37037037037037035,0.68,0.5963346613545817,True
RES,3,68,12340,"1137,11660,26263,9959,8023,31585,6743,28269,27859,20028,2462,19179,1107,25687,26511,7851,14014,23183,19079,1976,32727,16735,19840,24943,28215,2071,31956,13303,31116,19930,6885,22120,28548,28066,31246,28670,19013,11733,8658,4915,32486,27211,24744,25414,22358,677,19403,21183,6349,17609,14833,29590,26144,18310,17247,3459,19038,25210,29701,26673,24984,6835,18990,252,16969,26578,10916,12340",68,0.896687370600414,0.47728188890169143,0.49633466135458165,0.9470367494824017,0.6476111271652673,0.6103778467908902,0.35185185185185186,0.66,0.5763346613545817,True
RES,3,69,21935,"1137,11660,26263,9959,8023,31585,6743,28269,27859,20028,2462,19179,1107,25687,26511,7851,14014,23183,19079,1976,32727,16735,19840,24943,28215,2071,31956,13303,31116,19930,6885,22120,28548,28066,31246,28670,19013,11733,8658,4915,32486,27211,24744,25414,22358,677,19403,21183,6349,17609,14833,29590,26144,18310,17247,3459,19038,25210,29701,26673,24984,6835,18990,252,16969,26578,10916,12340,21935",69,0.896687370600414,0.47728188890169143,0.49633466135458165,0.9472826086956522,0.6583702862636374,0.6455486542443064,0.43478260869565216,0.68,0.5963346613545817,True
RES,3,70,10913,"1137,11660,26263,9959,8023,31585,6743,28269,27859,20028,2462,19179,1107,25687,26511,7851,14014,23183,19079,1976,32727,16735,19840,24943,28215,2071,31956,13303,31116,19930,6885,22120,28548,28066,31246,28670,19013,11733,8658,4915,32486,27211,24744,25414,22358,677,19403,21183,6349,17609,14833,29590,26144,18310,17247,3459,19038,25210,29701,26673,24984,6835,18990,252,16969,26578,10916,12340,21935,10913",70,0.896687370600414,0.47728188890169143,0.49633466135458165,0.947851966873706,0.6628711312516176,0.6450051759834369,0.43103448275862066,0.66,0.5763346613545817,True
RES,3,71,5042,"1137,11660,26263,9959,8023,31585,6743,28269,27859,20028,2462,19179,1107,25687,26511,7851,14014,23183,19079,1976,32727,16735,19840,24943,28215,2071,31956,13303,31116,19930,6885,22120,28548,28066,31246,28670,19013,11733,8658,4915,32486,27211,24744,25414,22358,677,19403,21183,6349,17609,14833,29590,26144,18310,17247,3459,19038,25210,29701,26673,24984,6835,18990,252,16969,26578,10916,12340,21935,10913,5042",71,0.896687370600414,0.47728188890169143,0.49633466135458165,0.9487836438923395,0.693524616276125,0.680175983436853,0.5040650406504065,0.76,0.6763346613545816,True
RES,3,72,16252,"1137,11660,26263,9959,8023,31585,6743,28269,27859,20028,2462,19179,1107,25687,26511,7851,14014,23183,19079,1976,32727,16735,19840,24943,28215,2071,31956,13303,31116,19930,6885,22120,28548,28066,31246,28670,19013,11733,8658,4915,32486,27211,24744,25414,22358,677,19403,21183,6349,17609,14833,29590,26144,18310,17247,3459,19038,25210,29701,26673,24984,6835,18990,252,16969,26578,10916,12340,21935,10913,5042,16252",72,0.896687370600414,0.47728188890169143,0.49633466135458165,0.9493788819875777,0.694641914072451,0.6693581780538302,0.48739495798319327,0.74,0.6563346613545816,True
RES,3,73,24665,"1137,11660,26263,9959,8023,31585,6743,28269,27859,20028,2462,19179,1107,25687,26511,7851,14014,23183,19079,1976,32727,16735,19840,24943,28215,2071,31956,13303,31116,19930,6885,22120,28548,28066,31246,28670,19013,11733,8658,4915,32486,27211,24744,25414,22358,677,19403,21183,6349,17609,14833,29590,26144,18310,17247,3459,19038,25210,29701,26673,24984,6835,18990,252,16969,26578,10916,12340,21935,10913,5042,16252,24665",73,0.896687370600414,0.47728188890169143,0.49633466135458165,0.9494047619047619,0.6946616127133042,0.6693581780538302,0.48739495798319327,0.74,0.6563346613545816,True
RES,3,74,28961,"1137,11660,26263,9959,8023,31585,6743,28269,27859,20028,2462,19179,1107,25687,26511,7851,14014,23183,19079,1976,32727,16735,19840,24943,28215,2071,31956,13303,31116,19930,6885,22120,28548,28066,31246,28670,19013,11733,8658,4915,32486,27211,24744,25414,22358,677,19403,21183,6349,17609,14833,29590,26144,18310,17247,3459,19038,25210,29701,26673,24984,6835,18990,252,16969,26578,10916,12340,21935,10913,5042,16252,24665,28961",74,0.896687370600414,0.47728188890169143,0.49633466135458165,0.9493788819875777,0.6944421053571272,0.6693581780538302,0.48739495798319327,0.74,0.6563346613545816,True
RES,3,75,17442,"1137,11660,26263,9959,8023,31585,6743,28269,27859,20028,2462,19179,1107,25687,26511,7851,14014,23183,19079,1976,32727,16735,19840,24943,28215,2071,31956,13303,31116,19930,6885,22120,28548,28066,31246,28670,19013,11733,8658,4915,32486,27211,24744,25414,22358,677,19403,21183,6349,17609,14833,29590,26144,18310,17247,3459,19038,25210,29701,26673,24984,6835,18990,252,16969,26578,10916,12340,21935,10913,5042,16252,24665,28961,17442",75,0.896687370600414,0.47728188890169143,0.49633466135458165,0.9493400621118012,0.6900165064515774,0.6682712215320912,0.4793388429752066,0.74,0.6563346613545816,True
RES,3,76,7472,"1137,11660,26263,9959,8023,31585,6743,28269,27859,20028,2462,19179,1107,25687,26511,7851,14014,23183,19079,1976,32727,16735,19840,24943,28215,2071,31956,13303,31116,19930,6885,22120,28548,28066,31246,28670,19013,11733,8658,4915,32486,27211,24744,25414,22358,677,19403,21183,6349,17609,14833,29590,26144,18310,17247,3459,19038,25210,29701,26673,24984,6835,18990,252,16969,26578,10916,12340,21935,10913,5042,16252,24665,28961,17442,7472",76,0.896687370600414,0.47728188890169143,0.49633466135458165,0.949223602484472,0.6898467258258387,0.6682712215320912,0.4793388429752066,0.74,0.6563346613545816,True
RES,3,77,5032,"1137,11660,26263,9959,8023,31585,6743,28269,27859,20028,2462,19179,1107,25687,26511,7851,14014,23183,19079,1976,32727,16735,19840,24943,28215,2071,31956,13303,31116,19930,6885,22120,28548,28066,31246,28670,19013,11733,8658,4915,32486,27211,24744,25414,22358,677,19403,21183,6349,17609,14833,29590,26144,18310,17247,3459,19038,25210,29701,26673,24984,6835,18990,252,16969,26578,10916,12340,21935,10913,5042,16252,24665,28961,17442,7472,5032",77,0.896687370600414,0.47728188890169143,0.49633466135458165,0.9491330227743271,0.6951062426224125,0.680175983436853,0.5040650406504065,0.76,0.6763346613545816,True
RES,3,78,5413,"1137,11660,26263,9959,8023,31585,6743,28269,27859,20028,2462,19179,1107,25687,26511,7851,14014,23183,19079,1976,32727,16735,19840,24943,28215,2071,31956,13303,31116,19930,6885,22120,28548,28066,31246,28670,19013,11733,8658,4915,32486,27211,24744,25414,22358,677,19403,21183,6349,17609,14833,29590,26144,18310,17247,3459,19038,25210,29701,26673,24984,6835,18990,252,16969,26578,10916,12340,21935,10913,5042,16252,24665,28961,17442,7472,5032,5413",78,0.896687370600414,0.47728188890169143,0.49633466135458165,0.9491330227743271,0.6953621121496455,0.6731366459627329,0.4838709677419355,0.76,0.6763346613545816,True
RES,3,79,5663,"1137,11660,26263,9959,8023,31585,6743,28269,27859,20028,2462,19179,1107,25687,26511,7851,14014,23183,19079,1976,32727,16735,19840,24943,28215,2071,31956,13303,31116,19930,6885,22120,28548,28066,31246,28670,19013,11733,8658,4915,32486,27211,24744,25414,22358,677,19403,21183,6349,17609,14833,29590,26144,18310,17247,3459,19038,25210,29701,26673,24984,6835,18990,252,16969,26578,10916,12340,21935,10913,5042,16252,24665,28961,17442,7472,5032,5413,5663",79,0.896687370600414,0.47728188890169143,0.49633466135458165,0.949120082815735,0.6983592419455769,0.6796325051759835,0.5,0.76,0.6763346613545816,True
RES,3,80,3156,"1137,11660,26263,9959,8023,31585,6743,28269,27859,20028,2462,19179,1107,25687,26511,7851,14014,23183,19079,1976,32727,16735,19840,24943,28215,2071,31956,13303,31116,19930,6885,22120,28548,28066,31246,28670,19013,11733,8658,4915,32486,27211,24744,25414,22358,677,19403,21183,6349,17609,14833,29590,26144,18310,17247,3459,19038,25210,29701,26673,24984,6835,18990,252,16969,26578,10916,12340,21935,10913,5042,16252,24665,28961,17442,7472,5032,5413,5663,3156",80,0.896687370600414,0.47728188890169143,0.49633466135458165,0.9489648033126294,0.6927108508951256,0.7066770186335404,0.5373134328358209,0.72,0.6363346613545816,True
RES,3,81,21803,"1137,11660,26263,9959,8023,31585,6743,28269,27859,20028,2462,19179,1107,25687,26511,7851,14014,23183,19079,1976,32727,16735,19840,24943,28215,2071,31956,13303,31116,19930,6885,22120,28548,28066,31246,28670,19013,11733,8658,4915,32486,27211,24744,25414,22358,677,19403,21183,6349,17609,14833,29590,26144,18310,17247,3459,19038,25210,29701,26673,24984,6835,18990,252,16969,26578,10916,12340,21935,10913,5042,16252,24665,28961,17442,7472,5032,5413,5663,3156,21803",81,0.896687370600414,0.47728188890169143,0.49633466135458165,0.9501164596273292,0.6891831971702532,0.713172877846791,0.5522388059701493,0.74,0.6563346613545816,True
RES,3,82,3887,"1137,11660,26263,9959,8023,31585,6743,28269,27859,20028,2462,19179,1107,25687,26511,7851,14014,23183,19079,1976,32727,16735,19840,24943,28215,2071,31956,13303,31116,19930,6885,22120,28548,28066,31246,28670,19013,11733,8658,4915,32486,27211,24744,25414,22358,677,19403,21183,6349,17609,14833,29590,26144,18310,17247,3459,19038,25210,29701,26673,24984,6835,18990,252,16969,26578,10916,12340,21935,10913,5042,16252,24665,28961,17442,7472,5032,5413,5663,3156,21803,3887",82,0.896687370600414,0.47728188890169143,0.49633466135458165,0.9499223602484472,0.6889411267240219,0.6688146997929607,0.48333333333333334,0.74,0.6563346613545816,True
RES,3,83,1516,"1137,11660,26263,9959,8023,31585,6743,28269,27859,20028,2462,19179,1107,25687,26511,7851,14014,23183,19079,1976,32727,16735,19840,24943,28215,2071,31956,13303,31116,19930,6885,22120,28548,28066,31246,28670,19013,11733,8658,4915,32486,27211,24744,25414,22358,677,19403,21183,6349,17609,14833,29590,26144,18310,17247,3459,19038,25210,29701,26673,24984,6835,18990,252,16969,26578,10916,12340,21935,10913,5042,16252,24665,28961,17442,7472,5032,5413,5663,3156,21803,3887,1516",83,0.896687370600414,0.47728188890169143,0.49633466135458165,0.9497153209109731,0.6873190683341617,0.6628623188405797,0.47058823529411764,0.74,0.6563346613545816,True
RES,3,84,22903,"1137,11660,26263,9959,8023,31585,6743,28269,27859,20028,2462,19179,1107,25687,26511,7851,14014,23183,19079,1976,32727,16735,19840,24943,28215,2071,31956,13303,31116,19930,6885,22120,28548,28066,31246,28670,19013,11733,8658,4915,32486,27211,24744,25414,22358,677,19403,21183,6349,17609,14833,29590,26144,18310,17247,3459,19038,25210,29701,26673,24984,6835,18990,252,16969,26578,10916,12340,21935,10913,5042,16252,24665,28961,17442,7472,5032,5413,5663,3156,21803,3887,1516,22903",84,0.896687370600414,0.47728188890169143,0.49633466135458165,0.9495341614906833,0.6844819136453186,0.6688146997929607,0.48333333333333334,0.74,0.6563346613545816,True
RES,3,85,22970,"1137,11660,26263,9959,8023,31585,6743,28269,27859,20028,2462,19179,1107,25687,26511,7851,14014,23183,19079,1976,32727,16735,19840,24943,28215,2071,31956,13303,31116,19930,6885,22120,28548,28066,31246,28670,19013,11733,8658,4915,32486,27211,24744,25414,22358,677,19403,21183,6349,17609,14833,29590,26144,18310,17247,3459,19038,25210,29701,26673,24984,6835,18990,252,16969,26578,10916,12340,21935,10913,5042,16252,24665,28961,17442,7472,5032,5413,5663,3156,21803,3887,1516,22903,22970",85,0.896687370600414,0.47728188890169143,0.49633466135458165,0.9494435817805383,0.6844744849588998,0.6796325051759835,0.5,0.74,0.6563346613545816,True
RES,3,86,3293,"1137,11660,26263,9959,8023,31585,6743,28269,27859,20028,2462,19179,1107,25687,26511,7851,14014,23183,19079,1976,32727,16735,19840,24943,28215,2071,31956,13303,31116,19930,6885,22120,28548,28066,31246,28670,19013,11733,8658,4915,32486,27211,24744,25414,22358,677,19403,21183,6349,17609,14833,29590,26144,18310,17247,3459,19038,25210,29701,26673,24984,6835,18990,252,16969,26578,10916,12340,21935,10913,5042,16252,24665,28961,17442,7472,5032,5413,5663,3156,21803,3887,1516,22903,22970,3293",86,0.896687370600414,0.47728188890169143,0.49633466135458165,0.9494565217391304,0.6784754238685768,0.6688146997929607,0.48333333333333334,0.74,0.6563346613545816,True
RES,3,87,13690,"1137,11660,26263,9959,8023,31585,6743,28269,27859,20028,2462,19179,1107,25687,26511,7851,14014,23183,19079,1976,32727,16735,19840,24943,28215,2071,31956,13303,31116,19930,6885,22120,28548,28066,31246,28670,19013,11733,8658,4915,32486,27211,24744,25414,22358,677,19403,21183,6349,17609,14833,29590,26144,18310,17247,3459,19038,25210,29701,26673,24984,6835,18990,252,16969,26578,10916,12340,21935,10913,5042,16252,24665,28961,17442,7472,5032,5413,5663,3156,21803,3887,1516,22903,22970,3293,13690",87,0.896687370600414,0.47728188890169143,0.49633466135458165,0.9493400621118012,0.6761174288731336,0.6747670807453416,0.49586776859504134,0.76,0.6763346613545816,True
RES,3,88,6573,"1137,11660,26263,9959,8023,31585,6743,28269,27859,20028,2462,19179,1107,25687,26511,7851,14014,23183,19079,1976,32727,16735,19840,24943,28215,2071,31956,13303,31116,19930,6885,22120,28548,28066,31246,28670,19013,11733,8658,4915,32486,27211,24744,25414,22358,677,19403,21183,6349,17609,14833,29590,26144,18310,17247,3459,19038,25210,29701,26673,24984,6835,18990,252,16969,26578,10916,12340,21935,10913,5042,16252,24665,28961,17442,7472,5032,5413,5663,3156,21803,3887,1516,22903,22970,3293,13690,6573",88,0.896687370600414,0.47728188890169143,0.49633466135458165,0.9495471014492753,0.6793231690512185,0.6569099378881987,0.4576271186440678,0.74,0.6563346613545816,True
RES,3,89,13966,"1137,11660,26263,9959,8023,31585,6743,28269,27859,20028,2462,19179,1107,25687,26511,7851,14014,23183,19079,1976,32727,16735,19840,24943,28215,2071,31956,13303,31116,19930,6885,22120,28548,28066,31246,28670,19013,11733,8658,4915,32486,27211,24744,25414,22358,677,19403,21183,6349,17609,14833,29590,26144,18310,17247,3459,19038,25210,29701,26673,24984,6835,18990,252,16969,26578,10916,12340,21935,10913,5042,16252,24665,28961,17442,7472,5032,5413,5663,3156,21803,3887,1516,22903,22970,3293,13690,6573,13966",89,0.896687370600414,0.47728188890169143,0.49633466135458165,0.9494177018633541,0.6770110295989311,0.6623188405797101,0.4666666666666667,0.7,0.6163346613545816,True
RES,3,90,20808,"1137,11660,26263,9959,8023,31585,6743,28269,27859,20028,2462,19179,1107,25687,26511,7851,14014,23183,19079,1976,32727,16735,19840,24943,28215,2071,31956,13303,31116,19930,6885,22120,28548,28066,31246,28670,19013,11733,8658,4915,32486,27211,24744,25414,22358,677,19403,21183,6349,17609,14833,29590,26144,18310,17247,3459,19038,25210,29701,26673,24984,6835,18990,252,16969,26578,10916,12340,21935,10913,5042,16252,24665,28961,17442,7472,5032,5413,5663,3156,21803,3887,1516,22903,22970,3293,13690,6573,13966,20808",90,0.896687370600414,0.47728188890169143,0.49633466135458165,0.9495212215320911,0.6756609719636292,0.6623188405797101,0.4666666666666667,0.68,0.5963346613545817,True
RES,3,91,5332,"1137,11660,26263,9959,8023,31585,6743,28269,27859,20028,2462,19179,1107,25687,26511,7851,14014,23183,19079,1976,32727,16735,19840,24943,28215,2071,31956,13303,31116,19930,6885,22120,28548,28066,31246,28670,19013,11733,8658,4915,32486,27211,24744,25414,22358,677,19403,21183,6349,17609,14833,29590,26144,18310,17247,3459,19038,25210,29701,26673,24984,6835,18990,252,16969,26578,10916,12340,21935,10913,5042,16252,24665,28961,17442,7472,5032,5413,5663,3156,21803,3887,1516,22903,22970,3293,13690,6573,13966,20808,5332",91,0.896687370600414,0.47728188890169143,0.49633466135458165,0.9492624223602485,0.6745928160143256,0.6623188405797101,0.4666666666666667,0.68,0.5963346613545817,True
RES,3,92,1291,"1137,11660,26263,9959,8023,31585,6743,28269,27859,20028,2462,19179,1107,25687,26511,7851,14014,23183,19079,1976,32727,16735,19840,24943,28215,2071,31956,13303,31116,19930,6885,22120,28548,28066,31246,28670,19013,11733,8658,4915,32486,27211,24744,25414,22358,677,19403,21183,6349,17609,14833,29590,26144,18310,17247,3459,19038,25210,29701,26673,24984,6835,18990,252,16969,26578,10916,12340,21935,10913,5042,16252,24665,28961,17442,7472,5032,5413,5663,3156,21803,3887,1516,22903,22970,3293,13690,6573,13966,20808,5332,1291",92,0.896687370600414,0.47728188890169143,0.49633466135458165,0.9489648033126294,0.674699629686425,0.6563664596273292,0.453781512605042,0.68,0.5963346613545817,True
RES,3,93,13703,"1137,11660,26263,9959,8023,31585,6743,28269,27859,20028,2462,19179,1107,25687,26511,7851,14014,23183,19079,1976,32727,16735,19840,24943,28215,2071,31956,13303,31116,19930,6885,22120,28548,28066,31246,28670,19013,11733,8658,4915,32486,27211,24744,25414,22358,677,19403,21183,6349,17609,14833,29590,26144,18310,17247,3459,19038,25210,29701,26673,24984,6835,18990,252,16969,26578,10916,12340,21935,10913,5042,16252,24665,28961,17442,7472,5032,5413,5663,3156,21803,3887,1516,22903,22970,3293,13690,6573,13966,20808,5332,1291,13703",93,0.896687370600414,0.47728188890169143,0.49633466135458165,0.9487060041407868,0.6757844745454651,0.6623188405797101,0.4666666666666667,0.74,0.6563346613545816,True
RES,3,94,12593,"1137,11660,26263,9959,8023,31585,6743,28269,27859,20028,2462,19179,1107,25687,26511,7851,14014,23183,19079,1976,32727,16735,19840,24943,28215,2071,31956,13303,31116,19930,6885,22120,28548,28066,31246,28670,19013,11733,8658,4915,32486,27211,24744,25414,22358,677,19403,21183,6349,17609,14833,29590,26144,18310,17247,3459,19038,25210,29701,26673,24984,6835,18990,252,16969,26578,10916,12340,21935,10913,5042,16252,24665,28961,17442,7472,5032,5413,5663,3156,21803,3887,1516,22903,22970,3293,13690,6573,13966,20808,5332,1291,13703,12593",94,0.896687370600414,0.47728188890169143,0.49633466135458165,0.9483566252587992,0.6742780845789275,0.6623188405797101,0.4666666666666667,0.74,0.6563346613545816,True
RES,3,95,14602,"1137,11660,26263,9959,8023,31585,6743,28269,27859,20028,2462,19179,1107,25687,26511,7851,14014,23183,19079,1976,32727,16735,19840,24943,28215,2071,31956,13303,31116,19930,6885,22120,28548,28066,31246,28670,19013,11733,8658,4915,32486,27211,24744,25414,22358,677,19403,21183,6349,17609,14833,29590,26144,18310,17247,3459,19038,25210,29701,26673,24984,6835,18990,252,16969,26578,10916,12340,21935,10913,5042,16252,24665,28961,17442,7472,5032,5413,5663,3156,21803,3887,1516,22903,22970,3293,13690,6573,13966,20808,5332,1291,13703,12593,14602",95,0.896687370600414,0.47728188890169143,0.49633466135458165,0.9479296066252588,0.6850485104402763,0.6736801242236025,0.4878048780487805,0.72,0.6363346613545816,True
RES,3,96,16286,"1137,11660,26263,9959,8023,31585,6743,28269,27859,20028,2462,19179,1107,25687,26511,7851,14014,23183,19079,1976,32727,16735,19840,24943,28215,2071,31956,13303,31116,19930,6885,22120,28548,28066,31246,28670,19013,11733,8658,4915,32486,27211,24744,25414,22358,677,19403,21183,6349,17609,14833,29590,26144,18310,17247,3459,19038,25210,29701,26673,24984,6835,18990,252,16969,26578,10916,12340,21935,10913,5042,16252,24665,28961,17442,7472,5032,5413,5663,3156,21803,3887,1516,22903,22970,3293,13690,6573,13966,20808,5332,1291,13703,12593,14602,16286",96,0.896687370600414,0.47728188890169143,0.49633466135458165,0.9479425465838509,0.6815532080227943,0.6736801242236025,0.4878048780487805,0.72,0.6363346613545816,True
RES,3,97,16256,"1137,11660,26263,9959,8023,31585,6743,28269,27859,20028,2462,19179,1107,25687,26511,7851,14014,23183,19079,1976,32727,16735,19840,24943,28215,2071,31956,13303,31116,19930,6885,22120,28548,28066,31246,28670,19013,11733,8658,4915,32486,27211,24744,25414,22358,677,19403,21183,6349,17609,14833,29590,26144,18310,17247,3459,19038,25210,29701,26673,24984,6835,18990,252,16969,26578,10916,12340,21935,10913,5042,16252,24665,28961,17442,7472,5032,5413,5663,3156,21803,3887,1516,22903,22970,3293,13690,6573,13966,20808,5332,1291,13703,12593,14602,16286,16256",97,0.896687370600414,0.47728188890169143,0.49633466135458165,0.9475931677018633,0.6838633248092213,0.6796325051759835,0.5,0.72,0.6363346613545816,True
RES,3,98,9827,"1137,11660,26263,9959,8023,31585,6743,28269,27859,20028,2462,19179,1107,25687,26511,7851,14014,23183,19079,1976,32727,16735,19840,24943,28215,2071,31956,13303,31116,19930,6885,22120,28548,28066,31246,28670,19013,11733,8658,4915,32486,27211,24744,25414,22358,677,19403,21183,6349,17609,14833,29590,26144,18310,17247,3459,19038,25210,29701,26673,24984,6835,18990,252,16969,26578,10916,12340,21935,10913,5042,16252,24665,28961,17442,7472,5032,5413,5663,3156,21803,3887,1516,22903,22970,3293,13690,6573,13966,20808,5332,1291,13703,12593,14602,16286,16256,9827",98,0.896687370600414,0.47728188890169143,0.49633466135458165,0.9471273291925466,0.6837153702604913,0.6828674948240165,0.49230769230769234,0.72,0.6363346613545816,True
RES,3,99,30148,"1137,11660,26263,9959,8023,31585,6743,28269,27859,20028,2462,19179,1107,25687,26511,7851,14014,23183,19079,1976,32727,16735,19840,24943,28215,2071,31956,13303,31116,19930,6885,22120,28548,28066,31246,28670,19013,11733,8658,4915,32486,27211,24744,25414,22358,677,19403,21183,6349,17609,14833,29590,26144,18310,17247,3459,19038,25210,29701,26673,24984,6835,18990,252,16969,26578,10916,12340,21935,10913,5042,16252,24665,28961,17442,7472,5032,5413,5663,3156,21803,3887,1516,22903,22970,3293,13690,6573,13966,20808,5332,1291,13703,12593,14602,16286,16256,9827,30148",99,0.896687370600414,0.47728188890169143,0.49633466135458165,0.9466614906832298,0.6826813451698678,0.6828674948240165,0.49230769230769234,0.72,0.6363346613545816,True
RES,3,100,93,"1137,11660,26263,9959,8023,31585,6743,28269,27859,20028,2462,19179,1107,25687,26511,7851,14014,23183,19079,1976,32727,16735,19840,24943,28215,2071,31956,13303,31116,19930,6885,22120,28548,28066,31246,28670,19013,11733,8658,4915,32486,27211,24744,25414,22358,677,19403,21183,6349,17609,14833,29590,26144,18310,17247,3459,19038,25210,29701,26673,24984,6835,18990,252,16969,26578,10916,12340,21935,10913,5042,16252,24665,28961,17442,7472,5032,5413,5663,3156,21803,3887,1516,22903,22970,3293,13690,6573,13966,20808,5332,1291,13703,12593,14602,16286,16256,9827,30148,93",100,0.896687370600414,0.47728188890169143,0.49633466135458165,0.9460662525879917,0.6831145267103576,0.6877329192546584,0.49624060150375937,0.68,0.5963346613545817,True
RES,3,101,1913,"1137,11660,26263,9959,8023,31585,6743,28269,27859,20028,2462,19179,1107,25687,26511,7851,14014,23183,19079,1976,32727,16735,19840,24943,28215,2071,31956,13303,31116,19930,6885,22120,28548,28066,31246,28670,19013,11733,8658,4915,32486,27211,24744,25414,22358,677,19403,21183,6349,17609,14833,29590,26144,18310,17247,3459,19038,25210,29701,26673,24984,6835,18990,252,16969,26578,10916,12340,21935,10913,5042,16252,24665,28961,17442,7472,5032,5413,5663,3156,21803,3887,1516,22903,22970,3293,13690,6573,13966,20808,5332,1291,13703,12593,14602,16286,16256,9827,30148,93,1913",101,0.896687370600414,0.47728188890169143,0.49633466135458165,0.9455486542443065,0.6784525775237731,0.7115424430641821,0.5401459854014599,0.68,0.5963346613545817,True
RES,3,102,8226,"1137,11660,26263,9959,8023,31585,6743,28269,27859,20028,2462,19179,1107,25687,26511,7851,14014,23183,19079,1976,32727,16735,19840,24943,28215,2071,31956,13303,31116,19930,6885,22120,28548,28066,31246,28670,19013,11733,8658,4915,32486,27211,24744,25414,22358,677,19403,21183,6349,17609,14833,29590,26144,18310,17247,3459,19038,25210,29701,26673,24984,6835,18990,252,16969,26578,10916,12340,21935,10913,5042,16252,24665,28961,17442,7472,5032,5413,5663,3156,21803,3887,1516,22903,22970,3293,13690,6573,13966,20808,5332,1291,13703,12593,14602,16286,16256,9827,30148,93,1913,8226",102,0.896687370600414,0.47728188890169143,0.49633466135458165,0.9453933747412008,0.6665369918068307,0.6888198757763975,0.5038167938931297,0.7,0.6163346613545816,True
RES,3,103,30498,"1137,11660,26263,9959,8023,31585,6743,28269,27859,20028,2462,19179,1107,25687,26511,7851,14014,23183,19079,1976,32727,16735,19840,24943,28215,2071,31956,13303,31116,19930,6885,22120,28548,28066,31246,28670,19013,11733,8658,4915,32486,27211,24744,25414,22358,677,19403,21183,6349,17609,14833,29590,26144,18310,17247,3459,19038,25210,29701,26673,24984,6835,18990,252,16969,26578,10916,12340,21935,10913,5042,16252,24665,28961,17442,7472,5032,5413,5663,3156,21803,3887,1516,22903,22970,3293,13690,6573,13966,20808,5332,1291,13703,12593,14602,16286,16256,9827,30148,93,1913,8226,30498",103,0.896687370600414,0.47728188890169143,0.49633466135458165,0.9456392339544514,0.6674304798519306,0.6990942028985507,0.5147058823529411,0.7,0.6163346613545816,True
RES,3,104,12544,"1137,11660,26263,9959,8023,31585,6743,28269,27859,20028,2462,19179,1107,25687,26511,7851,14014,23183,19079,1976,32727,16735,19840,24943,28215,2071,31956,13303,31116,19930,6885,22120,28548,28066,31246,28670,19013,11733,8658,4915,32486,27211,24744,25414,22358,677,19403,21183,6349,17609,14833,29590,26144,18310,17247,3459,19038,25210,29701,26673,24984,6835,18990,252,16969,26578,10916,12340,21935,10913,5042,16252,24665,28961,17442,7472,5032,5413,5663,3156,21803,3887,1516,22903,22970,3293,13690,6573,13966,20808,5332,1291,13703,12593,14602,16286,16256,9827,30148,93,1913,8226,30498,12544",104,0.896687370600414,0.47728188890169143,0.49633466135458165,0.9455227743271222,0.6676904573299811,0.7277691511387163,0.5594405594405595,0.7,0.6163346613545816,True
RES,3,105,8104,"1137,11660,26263,9959,8023,31585,6743,28269,27859,20028,2462,19179,1107,25687,26511,7851,14014,23183,19079,1976,32727,16735,19840,24943,28215,2071,31956,13303,31116,19930,6885,22120,28548,28066,31246,28670,19013,11733,8658,4915,32486,27211,24744,25414,22358,677,19403,21183,6349,17609,14833,29590,26144,18310,17247,3459,19038,25210,29701,26673,24984,6835,18990,252,16969,26578,10916,12340,21935,10913,5042,16252,24665,28961,17442,7472,5032,5413,5663,3156,21803,3887,1516,22903,22970,3293,13690,6573,13966,20808,5332,1291,13703,12593,14602,16286,16256,9827,30148,93,1913,8226,30498,12544,8104",105,0.896687370600414,0.47728188890169143,0.49633466135458165,0.9452639751552795,0.6624812265771742,0.7732142857142856,0.6193548387096774,0.7,0.6163346613545816,True
RES,3,106,9888,"1137,11660,26263,9959,8023,31585,6743,28269,27859,20028,2462,19179,1107,25687,26511,7851,14014,23183,19079,1976,32727,16735,19840,24943,28215,2071,31956,13303,31116,19930,6885,22120,28548,28066,31246,28670,19013,11733,8658,4915,32486,27211,24744,25414,22358,677,19403,21183,6349,17609,14833,29590,26144,18310,17247,3459,19038,25210,29701,26673,24984,6835,18990,252,16969,26578,10916,12340,21935,10913,5042,16252,24665,28961,17442,7472,5032,5413,5663,3156,21803,3887,1516,22903,22970,3293,13690,6573,13966,20808,5332,1291,13703,12593,14602,16286,16256,9827,30148,93,1913,8226,30498,12544,8104,9888",106,0.896687370600414,0.47728188890169143,0.49633466135458165,0.9454968944099379,0.6678375683179115,0.8029503105590062,0.627906976744186,0.7,0.6163346613545816,True
