label,step_k,auc_mean,auc_std,average_precision_mean,f1_mean,precision_lift_at_50_mean,n_folds
QUC,137,0.9541914806954989,0.006489093276054567,0.7829602169902555,0.7152005068616981,0.751092991940513,5
QUC,138,0.9540182469692684,0.006570107000066799,0.7815380466191579,0.7141626374186434,0.7550929919405132,5
QUC,139,0.9539007241081864,0.00669136458676477,0.7789795233215916,0.7172364967275819,0.7470929919405132,5
QUC,140,0.9537645831251144,0.006786503339396793,0.7776629984343277,0.7149809464038785,0.7430929919405133,5
QUC,141,0.9537714835068639,0.006711549621225018,0.7751219119423641,0.7107685042835208,0.7390929919405131,5
QUC,142,0.9537141612902277,0.006686926735025426,0.7764462311359578,0.712774691978904,0.7390929919405131,5
QUC,143,0.953606582423155,0.006708000635606384,0.776079934445875,0.7084230560062796,0.7390929919405133,5
QUC,144,0.9534536164654662,0.006735675654262677,0.7766542469045492,0.70984708786536,0.7390929919405131,5
QUC,145,0.9532822009094325,0.006751774733791353,0.7762086506171672,0.7074755685476654,0.7350929919405131,5
QUC,146,0.953070451605098,0.00684061270149359,0.772876713020586,0.7094575231402336,0.7390929919405133,5
QUC,147,0.952922562321817,0.006878990462091513,0.773852007655477,0.7086328623478317,0.7390929919405131,5
QUC,148,0.9527123965987082,0.006919033655783823,0.7736348792376931,0.7103886682455117,0.7350929919405133,5
QUC,149,0.9525948453756083,0.00693479885299448,0.7729871639851303,0.7114918859077617,0.7350929919405133,5
QUC,150,0.9523999079427228,0.006976703724733491,0.773156912792403,0.7091351781388877,0.7310929919405131,5
QUC,151,0.9521880731296518,0.0070679932563397375,0.7709418080661442,0.7111751183830106,0.7310929919405131,5
QUC,152,0.9522251072467018,0.0071140946544950845,0.7742952852102851,0.7099239836384088,0.7270929919405131,5
QUC,153,0.9520330854799834,0.0072880376544550195,0.774376394330821,0.7090390272018131,0.7270929919405131,5
QUC,154,0.9518817728039191,0.007384620295988857,0.7731332032042975,0.7113907054391412,0.7310929919405132,5
QUC,155,0.9519536368315931,0.00747146914864592,0.773214687563968,0.7097527811924068,0.7270929919405131,5
QUC,156,0.9519255983350849,0.007344049926302296,0.7721733366872883,0.706068982190968,0.7230929919405132,5
QUC,157,0.9517251606150587,0.00735909954730877,0.772297490741927,0.7035037998145601,0.7230929919405132,5
QUC,158,0.9514577695542185,0.007440732647324957,0.7728781533061149,0.7023568488066896,0.7310929919405131,5
QUC,159,0.9512781282098824,0.00759144557011633,0.7711665341260832,0.7031712124020217,0.7190929919405131,5
QUC,160,0.9511132073868852,0.007664614660327452,0.771155884073785,0.7029022187137292,0.7150929919405132,5
QUC,161,0.9509049411581497,0.007752282141788306,0.7683055020152857,0.7049872619098814,0.7190929919405132,5
QUC,162,0.9507431916821639,0.007902546333032097,0.767690332176697,0.7020794906113157,0.7150929919405131,5
QUC,163,0.9504573096423293,0.007964367306851967,0.765833998376198,0.6992651379525013,0.7150929919405131,5
QUC,164,0.9503636156526388,0.008182263729056574,0.7678727627763664,0.6997597877970272,0.7110929919405131,5
QUC,165,0.9501966082558473,0.00812145008702098,0.7654314618196267,0.6990053742967985,0.7110929919405132,5
QUC,166,0.9499462872833975,0.008093255695191837,0.7624054428040521,0.6974840912699494,0.7070929919405132,5
QUC,167,0.9499282713153683,0.007968965619173056,0.7616962235415313,0.697258129900493,0.7110929919405132,5
QUC,168,0.9495450128730212,0.008049728089382074,0.7607358904478445,0.6962858702812212,0.7150929919405132,5
QUC,169,0.9492325628925148,0.008028339020946934,0.7590712769147578,0.6925626556322847,0.7110929919405132,5
QUC,170,0.9489957706026256,0.007996165181572822,0.7592689413924629,0.6934694885089059,0.7030929919405132,5
QUC,171,0.9486340559237503,0.008047902543449632,0.7575190753533065,0.6933227448429957,0.7030929919405132,5
QUC,172,0.948382323148377,0.008045769015221868,0.7582018281415517,0.693709088355106,0.7070929919405132,5
QUC,173,0.947936437354916,0.00820626428362288,0.7562810678969655,0.6949985958940682,0.7070929919405132,5
QUC,174,0.9474874821232742,0.008248569029378533,0.7570993761880794,0.692776270533831,0.7190929919405132,5
QUC,175,0.9470623219061292,0.008191021468919372,0.7564339874482426,0.6919104878301786,0.7190929919405132,5
QUC,176,0.9465798086587697,0.008195593584826029,0.7545860379131738,0.6901432433264185,0.7230929919405132,5
QUC,177,0.946149806356188,0.008283904190553651,0.7490702125878178,0.689034966505349,0.7190929919405132,5
QUC,178,0.9455885570614224,0.00835903907324075,0.7453222962971957,0.6846608934479058,0.7190929919405132,5
QUC,179,0.9452346536880653,0.0084911415491733,0.7430513154331492,0.687065650894261,0.7030929919405132,5
QUC,180,0.9448879963664764,0.008544585745264949,0.7415923506806166,0.6835388266688986,0.7030929919405132,5
QUC,181,0.9445100561617746,0.008492529575455448,0.7438183340208202,0.6813818274227416,0.7230929919405132,5
QUC,182,0.9443495954880083,0.008693430367704204,0.7434769698406374,0.6820663100406675,0.7150929919405131,5
QUC,183,0.94376133490055,0.008818394172131757,0.7422950497833533,0.6794888934927843,0.7150929919405131,5
QUC,184,0.9431633753905878,0.00891237075797446,0.7415151593709014,0.6779219541014581,0.7110929919405131,5
QUC,185,0.9425667002446755,0.009075297591974169,0.7402966088331072,0.6769527900531743,0.7070929919405132,5
QUC,186,0.942059327836524,0.009242135370591922,0.7396545925886718,0.679325563091253,0.7150929919405132,5
QUC,187,0.9411101215570644,0.00946773540213035,0.7373414598696699,0.6766062150869158,0.7030929919405132,5
QUC,188,0.9406018638819923,0.009563400748471366,0.7341544825214033,0.6786977511294183,0.7070929919405132,5
QUC,189,0.9398969010298999,0.010017288706717626,0.7315484789256177,0.6740500783809248,0.7030929919405132,5
QUC,190,0.9389610601506234,0.010219803530852467,0.7261484268347658,0.674740516317655,0.7030929919405132,5
QUC,191,0.9381562112589787,0.011144845141092853,0.7252559896650796,0.6681958148709225,0.6950929919405132,5
QUC,192,0.9377542089887679,0.01079422945761186,0.723952236714317,0.6679313320851282,0.6950929919405131,5
QUC,193,0.9364396644127924,0.010916871335879728,0.7209145416586507,0.6655605757518932,0.6910929919405132,5
QUC,194,0.9348263115219921,0.011008477391531043,0.7190837370531928,0.6599721131130808,0.6830929919405131,5
QUC,195,0.9334645720409336,0.010816932911024101,0.7118721488498595,0.6594224804247073,0.6870929919405132,5
QUC,196,0.9315646786127164,0.01081024014578117,0.7055158066726481,0.6582501953317833,0.6910929919405132,5
QUC,197,0.9295029479595579,0.011532359129507414,0.6987595325968826,0.6563740489636045,0.6830929919405132,5
QUC,198,0.9263495311539905,0.01254580421874597,0.688909808404228,0.6529040992640949,0.6790929919405132,5
QUC,199,0.9204940608831217,0.01656016819904422,0.6858610421881931,0.6551436487354882,0.6670929919405132,5
QUC,200,0.9106356326304622,0.01917616616006485,0.6807987083372325,0.6512902359389138,0.6830929919405132,5
QUO,1,0.8507824297589333,0.012881753253635263,0.5592060055461497,0.11397424457425151,0.346013616520955,5
QUO,2,0.892222626495893,0.01168505079362585,0.6352414439651547,0.35350779056927956,0.45001361652095506,5
QUO,3,0.910094298871017,0.01099294709084692,0.7002740248413526,0.46038216134201715,0.546013616520955,5
QUO,4,0.9206232273784654,0.011573288454183745,0.7360145705223117,0.5093421535242163,0.5860136165209551,5
QUO,5,0.9280828694995845,0.011364103336768717,0.7652640728136534,0.5428504828504829,0.638013616520955,5
QUO,6,0.9349594371609449,0.010820967281490604,0.800483299836622,0.6154377178437972,0.674013616520955,5
QUO,7,0.9405974542537112,0.009453620752842737,0.8151175251448217,0.6509915835647645,0.6900136165209549,5
QUO,8,0.9448562203039831,0.008422703265768775,0.8266002465962631,0.6758871893935807,0.698013616520955,5
QUO,9,0.9481659015727943,0.008173444388690266,0.8369997031834145,0.6881661886032553,0.706013616520955,5
QUO,10,0.95095398502867,0.008172132005000783,0.8485242934922171,0.7118530259834286,0.714013616520955,5
QUO,11,0.9532901013968249,0.008003731423404086,0.8554674668162887,0.7279078402446839,0.722013616520955,5
QUO,12,0.955161879991904,0.007823309537385501,0.8589574035281065,0.7373492067933671,0.726013616520955,5
QUO,13,0.9567542333254829,0.007533376669089704,0.8620860164181178,0.7421863525468633,0.726013616520955,5
QUO,14,0.9581103812665595,0.00724833853896712,0.8680790358215413,0.7475944451840629,0.730013616520955,5
QUO,15,0.9592282823342625,0.006982503733401077,0.8713192536033448,0.7493457497869429,0.726013616520955,5
QUO,16,0.9602279260406272,0.00668858918334237,0.875568532600455,0.7531684665949052,0.726013616520955,5
QUO,17,0.9611163961643154,0.006442641268835352,0.8772132326558513,0.7569636373584906,0.726013616520955,5
QUO,18,0.9618482609076914,0.006245624091824171,0.8795024173523043,0.7635244185751973,0.726013616520955,5
QUO,19,0.9625189482350553,0.006130354059629768,0.8815519604602562,0.7675759251478155,0.730013616520955,5
QUO,20,0.9632042775182528,0.005872162499919237,0.8839364144055747,0.7726599798267282,0.734013616520955,5
QUO,21,0.9639405971411475,0.005601266043198244,0.887452454797064,0.7770588440993403,0.742013616520955,5
QUO,22,0.9645170410909735,0.0054563676564057615,0.8897810007371929,0.7798632019740417,0.738013616520955,5
QUO,23,0.9650469448994817,0.005321292085155867,0.8908742517386212,0.7840724803538375,0.738013616520955,5
QUO,24,0.9656176741356596,0.005254118379852644,0.8926878375462703,0.7906048819915312,0.742013616520955,5
QUO,25,0.966079503426071,0.00517373728080212,0.8935705583023275,0.7913611552416231,0.734013616520955,5
QUO,26,0.9665277670605128,0.0050645806328642835,0.89510649129087,0.7954977685843057,0.738013616520955,5
QUO,27,0.9669748093832361,0.004973941301361042,0.8945028543348539,0.7923509111179504,0.738013616520955,5
QUO,28,0.9674309401758785,0.0049009403410396005,0.8966619803222355,0.8004107720747898,0.742013616520955,5
QUO,29,0.9677667808032293,0.0048489025648605424,0.8973604318624957,0.8048824161351975,0.742013616520955,5
QUO,30,0.9680459401967315,0.004796664472408802,0.8988057319598213,0.8050555350772098,0.746013616520955,5
QUO,31,0.9683092175722635,0.0047442462178607266,0.8996802568669917,0.8070866115876731,0.746013616520955,5
QUO,32,0.9685293984177552,0.004714415007733992,0.9007231551027145,0.8079128721646868,0.746013616520955,5
QUO,33,0.9687768172068738,0.004696855453755447,0.9002080254758166,0.8070986061742165,0.742013616520955,5
QUO,34,0.9690854575466095,0.004658658475223119,0.9022152270475117,0.8077056693612367,0.754013616520955,5
QUO,35,0.9693260299373604,0.004639508930386746,0.9031092560713333,0.8098693144888252,0.750013616520955,5
QUO,36,0.9695836375097286,0.004571260193207386,0.903884123460478,0.8079234356249673,0.750013616520955,5
QUO,37,0.969801529614525,0.004524848221234186,0.9045467309813164,0.8124111452765499,0.750013616520955,5
QUO,38,0.9699955905585635,0.004472462269773985,0.905393526133861,0.8135139687675081,0.750013616520955,5
QUO,39,0.9701657931602042,0.004417644402382563,0.9066066761303612,0.8145961586250297,0.754013616520955,5
QUO,40,0.9703144476907944,0.004387655616826063,0.9078736462019847,0.8143062784976726,0.754013616520955,5
QUO,41,0.9704812384922121,0.00433889120562533,0.9085555945471144,0.815293735747253,0.754013616520955,5
QUO,42,0.9706673425476012,0.004279374329780925,0.9088920334080159,0.8143927174600689,0.754013616520955,5
QUO,43,0.9708137106263403,0.004221183969453577,0.9093644648291749,0.8145877509131548,0.754013616520955,5
QUO,44,0.9709430625713005,0.0041762835442414915,0.9098346587792718,0.8142491473893253,0.754013616520955,5
QUO,45,0.9710542531586667,0.004137493104482912,0.9102196396154216,0.813569447340573,0.754013616520955,5
QUO,46,0.971162040519277,0.0041048150029942216,0.9100903827894227,0.8125264217142074,0.754013616520955,5
QUO,47,0.9712812036809876,0.004073286857214696,0.910383960312315,0.8135164384457685,0.754013616520955,5
QUO,48,0.971420730818377,0.003976021509015367,0.9110334309267125,0.8122104925624909,0.758013616520955,5
QUO,49,0.9715829248965957,0.003843031373319275,0.9118552758631161,0.815534069542676,0.758013616520955,5
QUO,50,0.9717066218447566,0.0037973659955052724,0.9119459845550789,0.8154444157933197,0.758013616520955,5
QUO,51,0.9718201670320455,0.003780312661041879,0.9124146307315529,0.815032893384163,0.758013616520955,5
QUO,52,0.9719075310363425,0.0037478285758633153,0.912538873595361,0.8170167348714845,0.758013616520955,5
QUO,53,0.9719972015619037,0.0037432425087660305,0.9131853999114543,0.8162108521373452,0.758013616520955,5
QUO,54,0.9720914430902627,0.003750496997128813,0.9133151690297036,0.8169324861481527,0.758013616520955,5
QUO,55,0.9722106043510687,0.0037545661880612263,0.9136846326120509,0.8167959547467698,0.758013616520955,5
QUO,56,0.9723161073547022,0.0037523229699773114,0.9139153231796392,0.8174776596621586,0.758013616520955,5
QUO,57,0.9724454272946386,0.003768655214217946,0.9142906053013633,0.8199749877969025,0.758013616520955,5
QUO,58,0.9725520652416852,0.003794620342661427,0.9145293656301113,0.8203031723696579,0.762013616520955,5
QUO,59,0.972613327513038,0.003790824490373067,0.914585008022734,0.8215787601097848,0.762013616520955,5
QUO,60,0.9726689070240416,0.003773535489314218,0.9154244528232744,0.8249108811310535,0.762013616520955,5
QUO,61,0.972724493013638,0.0037645078668181865,0.9155681115910845,0.8244960560167502,0.762013616520955,5
QUO,62,0.9728004831177394,0.0037168895138349626,0.9159611739748492,0.8245737147276,0.758013616520955,5
QUO,63,0.9728356346947411,0.0037061546004530355,0.9156176078785097,0.8243391182380388,0.758013616520955,5
QUO,64,0.972871918732342,0.003704817235796673,0.9157437113787701,0.8248435458289848,0.758013616520955,5
QUO,65,0.9729093381530216,0.0036854822506524497,0.9158338904945872,0.8262142583712795,0.758013616520955,5
QUO,66,0.9729467533839522,0.0036638013049410316,0.9156071556699313,0.8258297953336481,0.758013616520955,5
QUO,67,0.9729989066763081,0.0036122746738426223,0.9155643414815063,0.8253412298450826,0.754013616520955,5
QUO,68,0.9730306675440745,0.003602880781841739,0.9156489782285773,0.8246558805297175,0.758013616520955,5
QUO,69,0.9730499435816986,0.0035881709424530335,0.915735325607338,0.8242824255603045,0.754013616520955,5
QUO,70,0.9730862828101857,0.0035721414114387845,0.9160596012127258,0.8239180895895896,0.758013616520955,5
QUO,71,0.9731146781072088,0.0035601394949074474,0.9161557765699253,0.8239210728058006,0.758013616520955,5
QUO,72,0.9731362619333668,0.003550950226508472,0.9162293206041628,0.8255657244504523,0.758013616520955,5
QUO,73,0.9731476268721556,0.0035457413873355792,0.91633703557047,0.8270154114502686,0.758013616520955,5
QUO,74,0.9731635224809463,0.0035330502302740254,0.9164275817342222,0.8257689759082212,0.758013616520955,5
QUO,75,0.9731601134092326,0.0035258713143705997,0.9163385891512856,0.8252750374533282,0.758013616520955,5
QUO,76,0.9731544314764881,0.0035233340031364624,0.9160089348620257,0.8244073584945429,0.758013616520955,5
QUO,77,0.9731510288833671,0.0035250361870300586,0.9157046955589486,0.8259172576886791,0.758013616520955,5
QUO,78,0.9731510150985769,0.003507543793434172,0.9158147883230139,0.8260670541571663,0.758013616520955,5
QUO,79,0.9731589354045141,0.0034978157070539315,0.9161472605089298,0.8252457056306426,0.758013616520955,5
QUO,80,0.9731793309455521,0.0034709347604995077,0.9160208897746124,0.8266130735380003,0.758013616520955,5
QUO,81,0.9731963627650255,0.0034649464701470914,0.9159446227725834,0.8253776374010597,0.758013616520955,5
QUO,82,0.973194069200947,0.003447010811986764,0.915964497754806,0.8270358994374287,0.758013616520955,5
QUO,83,0.9732270476303485,0.00344846543028486,0.9160566326162105,0.8284643833143246,0.754013616520955,5
QUO,84,0.9732293146464214,0.0034331565888268455,0.9155225245929491,0.8274766907877422,0.754013616520955,5
QUO,85,0.9732702947327123,0.003465865370047979,0.9161980222475308,0.8288083380195287,0.758013616520955,5
QUO,86,0.9732634508688838,0.0034406173875472955,0.9162265038000268,0.8259021552425239,0.754013616520955,5
QUO,87,0.9732679779827718,0.003431011709794267,0.9164213151317322,0.8256287138638949,0.754013616520955,5
QUO,88,0.9732554789281742,0.0034188032159125806,0.9164108777700564,0.8256418292938891,0.758013616520955,5
QUO,89,0.9732406817318099,0.0033867401335654426,0.9163589811787594,0.8247521784907461,0.754013616520955,5
QUO,90,0.9732463636645544,0.0033781065449089254,0.9160921118500924,0.8253054697123423,0.754013616520955,5
QUO,91,0.9732667310023772,0.00331390284876286,0.9158702386497091,0.8255465941112645,0.746013616520955,5
QUO,92,0.9733555642635773,0.003405660570136405,0.9159855539246472,0.8260336391237753,0.746013616520955,5
QUO,93,0.9733907799411465,0.0034133387331933213,0.9158173397735343,0.8244275737548833,0.746013616520955,5
QUO,94,0.973506744410835,0.003503197358279469,0.9161049212075125,0.8251368937946889,0.746013616520955,5
QUO,95,0.9735203806976898,0.003519030428251018,0.9163531603720407,0.8241776011129897,0.746013616520955,5
QUO,96,0.9735351469623298,0.0035080053581833226,0.9164624098422095,0.8255373756647512,0.746013616520955,5
QUO,97,0.9735544894410909,0.0035402806351526855,0.9167982225838124,0.823965101248675,0.746013616520955,5
QUO,98,0.9735908568727931,0.0035422589542386676,0.9168148815857198,0.8244333644042264,0.746013616520955,5
QUO,99,0.9735670129488199,0.0035406593390586217,0.9166707995651727,0.8236932662157379,0.746013616520955,5
QUO,100,0.9735443313955958,0.0035572521747162704,0.9162462857982379,0.8224106994706372,0.746013616520955,5
QUO,101,0.9735023510068253,0.003567020087530166,0.9161497882333315,0.822680095839386,0.746013616520955,5
QUO,102,0.9734490004679426,0.003563368798579333,0.915722521007942,0.8221527079290745,0.746013616520955,5
QUO,103,0.9733763761802801,0.003564602103317726,0.9156494584207104,0.8221783789620852,0.746013616520955,5
QUO,104,0.9733162120756583,0.003567899748121065,0.9151493330334732,0.825220491200907,0.746013616520955,5
QUO,105,0.9732956827730167,0.0034868095585886684,0.9148689890522148,0.8231301393867477,0.750013616520955,5
QUO,106,0.9732275316756258,0.0034411646217360576,0.9150774559702374,0.8237565557627379,0.750013616520955,5
QUO,107,0.9731526021339686,0.0034165192934428627,0.9148409556620104,0.8255978568140389,0.750013616520955,5
QUO,108,0.9730980953149901,0.0033647272138168736,0.9153668113251119,0.821175233786661,0.754013616520955,5
QUO,109,0.9731003086014164,0.003322496211061655,0.9152889577109914,0.8257778756797229,0.750013616520955,5
QUO,110,0.9731252844040794,0.0033841207988062143,0.9156256284485702,0.8229131812778776,0.750013616520955,5
QUO,111,0.9731808374188023,0.0033107220501050463,0.9156555862343934,0.8264320565458878,0.750013616520955,5
QUO,112,0.9732046247423757,0.003236443062918316,0.9152001921064521,0.8234364986307716,0.746013616520955,5
QUO,113,0.9732681147185798,0.0031623275372394503,0.9163752838743046,0.8249562080748902,0.750013616520955,5
QUO,114,0.9734056658981111,0.0031506442572775905,0.9162867156929442,0.8215446747634634,0.750013616520955,5
QUO,115,0.9734170442337504,0.0030907019936443686,0.9162003854224878,0.8234619428255188,0.750013616520955,5
QUO,116,0.9733568577708714,0.003045908894049771,0.9167579091719193,0.8232746534433832,0.750013616520955,5
QUO,117,0.9732943677092074,0.0029812040265853055,0.9168222879727044,0.8243377567020357,0.750013616520955,5
QUO,118,0.973275222756403,0.0030183953928608295,0.9168081521927508,0.8275230503734413,0.750013616520955,5
QUO,119,0.9731945985187856,0.002969449860283383,0.9164820673295038,0.826743952901665,0.750013616520955,5
QUO,120,0.973103810584685,0.0029406263519960694,0.9162454561216198,0.82953345724267,0.750013616520955,5
QUO,121,0.9730005028929389,0.0029072503962883217,0.9162609552603372,0.8282620511793022,0.746013616520955,5
QUO,122,0.9728699658310329,0.00288480032729289,0.9159875491834685,0.8287793931495969,0.746013616520955,5
QUO,123,0.9727564087598584,0.0028460651936460576,0.9160319036330951,0.830793677562496,0.750013616520955,5
QUO,124,0.9726621584640626,0.0028300794088668923,0.9155576227815605,0.8324635292800423,0.746013616520955,5
QUO,125,0.9725542339797044,0.0027600246717049055,0.915426719811989,0.8319685027079478,0.746013616520955,5
QUO,126,0.9724599349716154,0.002724976096630375,0.9150931713787186,0.829449173822329,0.746013616520955,5
QUO,127,0.9723519946075928,0.002672373232280171,0.9148975262317686,0.831142469267666,0.746013616520955,5
QUO,128,0.97223837459967,0.002623310030789491,0.91497543779132,0.8278725819711724,0.746013616520955,5
QUO,129,0.9721350951628643,0.0026223294031539612,0.9146612774460718,0.8311762187077687,0.746013616520955,5
QUO,130,0.9720385293326723,0.0025951216483247968,0.9151400496036448,0.8269089276505761,0.746013616520955,5
QUO,131,0.9719932594610616,0.0026466138209537238,0.9150032738804221,0.8304924317352939,0.754013616520955,5
QUO,132,0.971889986502849,0.002657405000804805,0.9149532541166986,0.828182572517755,0.758013616520955,5
QUO,133,0.9717561085173007,0.002684330483042757,0.9150131811274151,0.8260728290452202,0.758013616520955,5
QUO,134,0.9716799907422488,0.0027150408701534243,0.9138438394688911,0.82597365382821,0.750013616520955,5
QUO,135,0.9717990003186376,0.0026096776289334066,0.915058886034697,0.8249668857826415,0.754013616520955,5
QUO,136,0.9717478871313734,0.0026260478653617873,0.9150918404870957,0.8266194374170655,0.762013616520955,5
QUO,137,0.9718757159475393,0.002947395416247534,0.916307232342849,0.8296065759513651,0.766013616520955,5
QUO,138,0.9718453482487721,0.003062114338558314,0.9156042491215505,0.8298011165878016,0.758013616520955,5
QUO,139,0.9719565228142294,0.0030664058722072135,0.9168385889092132,0.8317327728234117,0.758013616520955,5
QUO,140,0.9719598731906686,0.003038943660607603,0.9168148982429652,0.8300911354158561,0.758013616520955,5
QUO,141,0.9718770137480325,0.003051618561041441,0.9159972276784888,0.8285877018142465,0.754013616520955,5
QUO,142,0.9717782254760376,0.0030349864492370425,0.9159831994752473,0.8276288478697001,0.754013616520955,5
QUO,143,0.9716692218727869,0.0030296602064863597,0.9159424070461204,0.8271074046373057,0.754013616520955,5
QUO,144,0.9715658705378264,0.003012772657961992,0.9156196380918017,0.8266676593747428,0.750013616520955,5
QUO,145,0.9714591544080016,0.0030182603331582753,0.9149174252608097,0.8251956935889527,0.758013616520955,5
QUO,146,0.9714284655986252,0.0029502730063004886,0.914176276266774,0.8260232658246951,0.758013616520955,5
QUO,147,0.9712854666984688,0.0029644355433757763,0.9135791225682146,0.8249824329179685,0.754013616520955,5
QUO,148,0.9711413002162403,0.0029732285173721547,0.9135969480425393,0.8255534108339744,0.754013616520955,5
QUO,149,0.9709948851321426,0.0029965192673997716,0.9127331173557927,0.8246057310469181,0.754013616520955,5
QUO,150,0.9711784688727068,0.0030080070504993894,0.9133254166102901,0.8273087399805691,0.754013616520955,5
QUO,151,0.9710796009566941,0.0030166253522238475,0.9131614926841459,0.8280283752572952,0.754013616520955,5
QUO,152,0.9710578683685981,0.00308165780805225,0.9130387878732338,0.8244643691808198,0.746013616520955,5
QUO,153,0.9709816941353904,0.0031072730671906387,0.9125153521659023,0.8269263441097923,0.746013616520955,5
QUO,154,0.9709543336804105,0.003133045912954536,0.9133035849512414,0.8260880992247385,0.750013616520955,5
QUO,155,0.9708350683224556,0.0031593315628265757,0.9127785457133584,0.8279541364229411,0.754013616520955,5
QUO,156,0.9707350457815563,0.003129020329928496,0.9122262482393483,0.8286748486575523,0.746013616520955,5
QUO,157,0.9706032641703445,0.003074774927220859,0.9119809112715274,0.8304691016582575,0.746013616520955,5
QUO,158,0.9704135821601652,0.003042388749957819,0.9114056315483332,0.8280819847015406,0.746013616520955,5
QUO,159,0.9702250978361775,0.0030400506836663946,0.9104400574432299,0.826023436486846,0.746013616520955,5
QUO,160,0.9700082974712447,0.003050843913607114,0.9096815283135145,0.8271756884270646,0.746013616520955,5
QUO,161,0.969819839889233,0.0029996241244951392,0.9091387451780119,0.8221919204506125,0.750013616520955,5
QUO,162,0.9696838231016779,0.0030784782350848985,0.9088966734151802,0.8229347684052216,0.754013616520955,5
QUO,163,0.9694806477733492,0.003112103115834546,0.9081690203745725,0.8221821778200846,0.754013616520955,5
QUO,164,0.9692479852658893,0.0031486246076821273,0.9071749529993995,0.8224509453771859,0.750013616520955,5
QUO,165,0.9690096682012955,0.0031873414360584266,0.9068305548502353,0.826991839679261,0.754013616520955,5
QUO,166,0.9690121994689511,0.003198517841636896,0.906635615008317,0.824570047627318,0.750013616520955,5
QUO,167,0.9688725126555869,0.0032244190931391536,0.906715575669162,0.8245376814056329,0.754013616520955,5
QUO,168,0.9686443321058358,0.0032197023375338295,0.9056969292668521,0.8236728916034094,0.754013616520955,5
QUO,169,0.9684116315026989,0.003220217222095299,0.9050144391475705,0.8218376824795776,0.754013616520955,5
QUO,170,0.9681312721858861,0.0032423090488439095,0.904430923960635,0.8214694476146622,0.754013616520955,5
QUO,171,0.9678769435314667,0.0031949878250102574,0.9037788028656625,0.8212445036281893,0.754013616520955,5
QUO,172,0.9676679539700294,0.0031254849460131784,0.9031535762455378,0.8221958839284997,0.750013616520955,5
QUO,173,0.9673705354581325,0.003099267379708006,0.901703324706135,0.8220943999596969,0.746013616520955,5
QUO,174,0.9671389249396498,0.003052212511550698,0.9013047325630155,0.8217423018162652,0.746013616520955,5
QUO,175,0.9669866674192283,0.003060943579191812,0.9010438039518229,0.821369466519252,0.746013616520955,5
QUO,176,0.9666971506050949,0.003045645216270265,0.900960783290626,0.8181028408661609,0.750013616520955,5
QUO,177,0.9666379325819163,0.0030374894117515564,0.9008080618215775,0.8202157848601775,0.746013616520955,5
QUO,178,0.9664620122406982,0.0030265136664101872,0.8987610826122012,0.8181898840683404,0.746013616520955,5
QUO,179,0.9662654791122179,0.002964770700490727,0.8986234123031653,0.8198508553304571,0.746013616520955,5
QUO,180,0.9659691316371368,0.002993949872237613,0.8980020283509423,0.8185945620289097,0.746013616520955,5
QUO,181,0.965635363616351,0.0029820603512256748,0.8965650267489849,0.8147163222144274,0.742013616520955,5
QUO,182,0.9652278784042201,0.003012427495206915,0.8961246862512604,0.8145237707882792,0.746013616520955,5
QUO,183,0.9648281983445963,0.0030186717226602148,0.8959973964795562,0.811121098529406,0.746013616520955,5
QUO,184,0.9645208707539631,0.0031152207989630066,0.8952036426483664,0.8123297508665519,0.742013616520955,5
QUO,185,0.9643967418220306,0.0033578870286326795,0.8950525891297387,0.8098125804813374,0.742013616520955,5
QUO,186,0.964073230331695,0.003265369626885853,0.8946921105743307,0.8104544794079398,0.746013616520955,5
QUO,187,0.9636735701345831,0.003158487601095243,0.894385353386412,0.8086089481907063,0.746013616520955,5
QUO,188,0.9631592690274713,0.00308507419820638,0.8932940812002641,0.8070901208648079,0.738013616520955,5
QUO,189,0.9625858326705783,0.002990240702811866,0.8924614208455252,0.8049755144621743,0.738013616520955,5
QUO,190,0.962307697218014,0.003237428117722041,0.8915074522523341,0.8012976811788685,0.742013616520955,5
QUO,191,0.9618931356885947,0.003268742150387076,0.8907253483359954,0.799184533735849,0.742013616520955,5
QUO,192,0.9613026890946059,0.003299204034959724,0.8891400490012995,0.7958779546455472,0.742013616520955,5
QUO,193,0.9605794252714833,0.0033047913262622347,0.8882420901543764,0.7943943524964068,0.738013616520955,5
QUO,194,0.959848261845471,0.0033003931831174942,0.8862010183505591,0.7928666930681111,0.738013616520955,5
QUO,195,0.9591042514734823,0.003233492804534941,0.8859360129993477,0.7946048256430444,0.738013616520955,5
QUO,196,0.9581628757648,0.0033113891308044273,0.8828592836669223,0.7877499595267878,0.738013616520955,5
QUO,197,0.9572861282602909,0.0030445025763339217,0.8814065465194426,0.7914591293009972,0.738013616520955,5
QUO,198,0.9560178016526757,0.0033414583423006933,0.8739440516162477,0.7892707877341973,0.738013616520955,5
QUO,199,0.9545020047634141,0.0036210524010415147,0.8739077187000277,0.7847401835603762,0.738013616520955,5
QUO,200,0.9521939767156086,0.0035353668609225232,0.8739425324207234,0.7870404799878484,0.750013616520955,5
REC,1,0.683170886532183,0.018553941484899018,0.30966362203408115,0.0,0.23879481873105785,5
REC,2,0.7678801225161769,0.018612165007287504,0.38703557120619203,0.0023952095808383233,0.3267948187310578,5
REC,3,0.8111827664664496,0.014385247828536313,0.45011076956789814,0.018275954814416354,0.4147948187310579,5
