label,latent_idx,n_positive,n_negative,prevalence,pos_mean,neg_mean,mean_diff,cohens_d,abs_cohens_d,auc,directional_auc,auc_effect,p_value,significant_fdr,precision_at_10,precision_lift_at_10,precision_at_50,precision_lift_at_50,association_rank,stable_edge,positive_support,negative_boundary,edge_type,formal_edge_weight,candidate_source,candidate_order
QUC,29931,687,4331,0.1369071343164607,0.09625751,0.014470983,0.08178653,0.5385658,0.5385658,0.5484853,0.5484853,0.09697056,6.2382005e-12,True,0.7,0.5630928,0.6,0.4630929,41,False,False,False,filtered_topk,0.0,filtered_top200,41
QUC,24249,687,4331,0.1369071343164607,0.06710847,0.005131519,0.061976947,0.53491265,0.53491265,0.53485936,0.53485936,0.06971872,4.496756e-10,True,0.6,0.4630929,0.7,0.5630928,42,False,False,False,filtered_topk,0.0,filtered_top200,42
QUC,29590,687,4331,0.1369071343164607,0.32818186,0.12417248,0.20400938,0.5263056,0.5263056,0.6044669,0.6044669,0.20893383,6.425732399999999e-19,True,0.8,0.66309285,0.36,0.22309288,43,False,False,False,filtered_topk,0.0,filtered_top200,43
QUC,17727,687,4331,0.1369071343164607,0.20211005,0.047519427,0.15459062,0.5233449,0.5233449,0.5566598,0.5566598,0.113319635,4.382812e-11,True,0.9,0.7630929,0.64,0.5030929,44,False,False,False,filtered_topk,0.0,filtered_top200,44
QUC,2836,687,4331,0.1369071343164607,0.28842,0.0626646,0.2257554,0.52232987,0.52232987,0.55329424,0.55329424,0.10658848,2.4836632e-13,True,0.7,0.5630928,0.64,0.5030929,45,False,False,False,filtered_topk,0.0,filtered_top200,45
QUC,1622,687,4331,0.1369071343164607,0.33597732,0.11322939,0.22274792,0.51304305,0.51304305,0.5916864,0.5916864,0.18337286,1.9950336e-21,True,0.0,-0.13690713,0.0,-0.13690713,46,False,False,False,filtered_topk,0.0,filtered_top200,46
QUC,14904,687,4331,0.1369071343164607,0.1269247,0.030397227,0.096527465,0.5106837,0.5106837,0.5604148,0.5604148,0.12082958,5.793469e-14,True,0.5,0.36309287,0.46,0.32309288,47,False,False,False,filtered_topk,0.0,filtered_top200,47
QUC,18437,687,4331,0.1369071343164607,0.21645288,0.03937141,0.17708147,0.5106026,0.5106026,0.5496754,0.5496754,0.09935081,1.3386884e-12,True,0.2,0.06309287,0.54,0.4030929,48,False,False,False,filtered_topk,0.0,filtered_top200,48
QUC,20549,687,4331,0.1369071343164607,0.12389693,0.032927137,0.090969786,0.5105798,0.5105798,0.56455207,0.56455207,0.12910414,8.187842400000001e-16,True,0.5,0.36309287,0.36,0.22309288,49,False,False,False,filtered_topk,0.0,filtered_top200,49
QUC,13243,687,4331,0.1369071343164607,0.30930164,0.05656802,0.25273362,0.50834024,0.50834024,0.56668943,0.56668943,0.13337886,4.1752812e-14,True,0.2,0.06309287,0.34,0.20309287,50,False,False,False,filtered_topk,0.0,filtered_top200,50
QUC,19218,687,4331,0.1369071343164607,0.059364196,0.0038386055,0.05552559,0.5055328,0.5055328,0.52788234,0.52788234,0.055764675,8.4731395e-09,True,0.5,0.36309287,0.72,0.5830929,51,False,False,False,filtered_topk,0.0,filtered_top200,51
QUC,28259,687,4331,0.1369071343164607,0.054471433,0.007524334,0.0469471,0.50422007,0.50422007,0.537822,0.537822,0.075644016,6.309243e-11,True,0.7,0.5630928,0.64,0.5030929,52,False,False,False,filtered_topk,0.0,filtered_top200,52
QUC,8861,687,4331,0.1369071343164607,0.22756606,0.034362555,0.19320351,0.50062704,0.50062704,0.5689384,0.5689384,0.13787675,4.9446374e-13,True,0.3,0.16309288,0.44,0.30309287,53,False,False,False,filtered_topk,0.0,filtered_top200,53
QUC,9771,687,4331,0.1369071343164607,0.078099415,0.010964738,0.06713468,0.4972416,0.4972416,0.53392655,0.53392655,0.06785309,3.0411432e-10,True,0.8,0.66309285,0.66,0.52309287,54,False,False,False,filtered_topk,0.0,filtered_top200,54
QUC,1619,687,4331,0.1369071343164607,0.35086313,0.09425373,0.2566094,0.49708906,0.49708906,0.5634121,0.5634121,0.12682414,7.725329e-13,True,0.5,0.36309287,0.6,0.4630929,55,False,False,False,filtered_topk,0.0,filtered_top200,55
QUC,8025,687,4331,0.1369071343164607,0.07579376,0.006835261,0.0689585,0.49256507,0.49256507,0.53389364,0.53389364,0.06778729,1.0046015e-09,True,0.4,0.26309288,0.66,0.52309287,56,False,False,False,filtered_topk,0.0,filtered_top200,56
QUC,26485,687,4331,0.1369071343164607,0.59182245,0.34841385,0.24340859,0.49202204,0.49202204,0.63269776,0.63269776,0.26539552,4.291696e-28,True,0.0,-0.13690713,0.06,-0.07690713,57,False,False,False,filtered_topk,0.0,filtered_top200,57
QUC,20375,687,4331,0.1369071343164607,0.040262237,0.002667903,0.037594333,0.4901638,0.4901638,0.5249896,0.5249896,0.04997921,3.2004294e-08,True,0.8,0.66309285,0.7,0.5630928,58,False,False,False,filtered_topk,0.0,filtered_top200,58
QUC,8658,687,4331,0.1369071343164607,0.29097867,0.09213059,0.19884808,0.48327374,0.48327374,0.57257634,0.57257634,0.14515269,7.524885e-16,True,0.3,0.16309288,0.32,0.18309286,59,False,False,False,filtered_topk,0.0,filtered_top200,59
QUC,32535,687,4331,0.1369071343164607,0.14923638,0.04980852,0.099427864,0.48295128,0.48295128,0.56974447,0.56974447,0.13948894,3.79591e-15,True,0.7,0.5630928,0.32,0.18309286,60,False,False,False,filtered_topk,0.0,filtered_top200,60
QUC,12161,687,4331,0.1369071343164607,0.12123874,0.014729385,0.10650935,0.48058626,0.48058626,0.5341618,0.5341618,0.06832361,6.6481887e-09,True,0.7,0.5630928,0.62,0.48309287,61,False,False,False,filtered_topk,0.0,filtered_top200,61
QUC,2386,687,4331,0.1369071343164607,0.10342181,0.023482146,0.07993966,0.47539,0.47539,0.5464205,0.5464205,0.09284103,6.059618e-12,True,0.3,0.16309288,0.56,0.42309287,62,False,False,False,filtered_topk,0.0,filtered_top200,62
QUC,6866,687,4331,0.1369071343164607,0.054579467,0.0049308403,0.049648628,0.4667008,0.4667008,0.52955204,0.52955204,0.059104085,6.424272e-09,True,0.5,0.36309287,0.68,0.54309285,63,False,False,False,filtered_topk,0.0,filtered_top200,63
QUC,726,687,4331,0.1369071343164607,0.06362582,0.007061645,0.056564175,0.4643727,0.4643727,0.53238374,0.53238374,0.06476748,2.529667e-09,True,0.5,0.36309287,0.66,0.52309287,64,False,False,False,filtered_topk,0.0,filtered_top200,64
QUC,27081,687,4331,0.1369071343164607,0.101101935,0.014370418,0.086731516,0.4604528,0.4604528,0.53411126,0.53411126,0.06822252,5.092869e-10,True,0.2,0.06309287,0.56,0.42309287,65,False,False,False,filtered_topk,0.0,filtered_top200,65
QUC,28548,687,4331,0.1369071343164607,0.66030693,0.31325898,0.34704795,0.45672402,0.45672402,0.59821683,0.59821683,0.19643366,1.0913105e-20,True,0.1,-0.03690713,0.06,-0.07690713,66,False,False,False,filtered_topk,0.0,filtered_top200,66
QUC,16735,687,4331,0.1369071343164607,0.2245781,0.061931334,0.16264677,0.4535698,0.4535698,0.5658016,0.5658016,0.13160324,7.692795e-14,True,0.1,-0.03690713,0.3,0.16309288,67,False,False,False,filtered_topk,0.0,filtered_top200,67
QUC,20283,687,4331,0.1369071343164607,0.076353826,0.015312031,0.061041795,0.45036212,0.45036212,0.53613365,0.53613365,0.072267294,3.0306196e-10,True,0.4,0.26309288,0.6,0.4630929,68,False,False,False,filtered_topk,0.0,filtered_top200,68
QUC,15385,687,4331,0.1369071343164607,0.13568106,0.029347833,0.106333226,0.44977888,0.44977888,0.54280084,0.54280084,0.08560169,5.1022808e-11,True,0.3,0.16309288,0.46,0.32309288,69,False,False,False,filtered_topk,0.0,filtered_top200,69
QUC,18675,687,4331,0.1369071343164607,0.17251183,0.025334254,0.14717758,0.4475506,0.4475506,0.53113616,0.53113616,0.06227231,1.3142932e-09,True,0.3,0.16309288,0.5,0.36309287,70,False,False,False,filtered_topk,0.0,filtered_top200,70
QUC,27061,687,4331,0.1369071343164607,0.3105611,0.14803389,0.1625272,0.44282928,0.44282928,0.61340433,0.61340433,0.22680867,1.7233188e-20,True,0.1,-0.03690713,0.14,0.00309287,71,False,False,False,filtered_topk,0.0,filtered_top200,71
QUC,52,687,4331,0.1369071343164607,0.03988412,0.006534468,0.03334965,0.44261655,0.44261655,0.53519315,0.53519315,0.07038629,1.6638555e-09,True,0.5,0.36309287,0.5,0.36309287,72,False,False,False,filtered_topk,0.0,filtered_top200,72
QUC,21859,687,4331,0.1369071343164607,0.09315013,0.029899813,0.06325032,0.43509796,0.43509796,0.5490933,0.5490933,0.09818661,2.8170466e-11,True,0.8,0.66309285,0.54,0.4030929,73,False,False,False,filtered_topk,0.0,filtered_top200,73
QUC,18413,687,4331,0.1369071343164607,0.14972536,0.024798058,0.124927305,0.43379128,0.43379128,0.5257952,0.5257952,0.051590443,3.653477e-08,True,0.6,0.4630929,0.64,0.5030929,74,False,False,False,filtered_topk,0.0,filtered_top200,74
QUC,124,687,4331,0.1369071343164607,0.03335949,0.0032879785,0.030071512,0.43212527,0.43212527,0.52478963,0.52478963,0.049579263,1.4434005e-07,True,0.7,0.5630928,0.62,0.48309287,75,False,False,False,filtered_topk,0.0,filtered_top200,75
QUC,2703,687,4331,0.1369071343164607,0.020468011,0.0032857235,0.017182289,0.42814532,0.42814532,0.5316573,0.5316573,0.06331456,1.5253496e-09,True,0.1,-0.03690713,0.5,0.36309287,76,False,False,False,filtered_topk,0.0,filtered_top200,76
QUC,8866,687,4331,0.1369071343164607,0.067028865,0.010875898,0.056152966,0.42488632,0.42488632,0.53494626,0.53494626,0.069892526,1.3241819e-09,True,0.3,0.16309288,0.54,0.4030929,77,False,False,False,filtered_topk,0.0,filtered_top200,77
QUC,24984,687,4331,0.1369071343164607,0.28349027,0.13450903,0.14898124,0.42465183,0.42465183,0.55249184,0.55249184,0.10498369,7.657994e-13,True,0.6,0.4630929,0.54,0.4030929,78,False,False,False,filtered_topk,0.0,filtered_top200,78
QUC,8283,687,4331,0.1369071343164607,0.18861444,0.0461494,0.14246504,0.42021653,0.42021653,0.5478741,0.5478741,0.095748186,1.3583039e-09,True,0.6,0.4630929,0.42,0.28309286,79,False,False,False,filtered_topk,0.0,filtered_top200,79
QUC,3443,687,4331,0.1369071343164607,0.10611695,0.016700098,0.089416854,0.41725358,0.41725358,0.53484696,0.53484696,0.06969392,7.758125e-08,True,0.8,0.66309285,0.46,0.32309288,80,False,False,False,filtered_topk,0.0,filtered_top200,80
QUC,4830,687,4331,0.1369071343164607,0.41799718,0.25879514,0.15920204,0.41682324,0.41682324,0.60113925,0.60113925,0.2022785,1.3098914e-18,True,0.5,0.36309287,0.34,0.20309287,81,False,False,False,filtered_topk,0.0,filtered_top200,81
QUC,18885,687,4331,0.1369071343164607,0.13310532,0.038624614,0.09448071,0.4149324,0.4149324,0.54378724,0.54378724,0.08757448,1.6488653e-10,True,0.5,0.36309287,0.4,0.26309288,82,False,False,False,filtered_topk,0.0,filtered_top200,82
QUC,15848,687,4331,0.1369071343164607,0.08921545,0.022195546,0.0670199,0.41405132,0.41405132,0.5310893,0.5310893,0.06217861,1.4631201e-08,True,0.6,0.4630929,0.62,0.48309287,83,False,False,False,filtered_topk,0.0,filtered_top200,83
QUC,6743,687,4331,0.1369071343164607,0.26960233,0.13303031,0.13657202,0.4111234,0.4111234,0.5640607,0.5640607,0.12812138,1.3882086e-12,True,0.7,0.5630928,0.6,0.4630929,84,False,False,False,filtered_topk,0.0,filtered_top200,84
QUC,2995,687,4331,0.1369071343164607,0.111379296,0.3121726,-0.2007933,-0.41070652,0.41070652,0.39201844,0.60798156,0.21596313,1.6202682000000001e-38,True,0.0,-0.13690713,0.08,-0.056907132,85,False,False,False,filtered_topk,0.0,filtered_top200,85
QUC,18524,687,4331,0.1369071343164607,0.06427402,0.008567413,0.055706605,0.40636882,0.40636882,0.52103484,0.52103484,0.042069674,7.479299e-07,True,0.8,0.66309285,0.58,0.44309285,86,False,False,False,filtered_topk,0.0,filtered_top200,86
QUC,17694,687,4331,0.1369071343164607,0.042809542,0.0050769523,0.03773259,0.40591976,0.40591976,0.5191304,0.5191304,0.038260818,1.5314768e-06,True,0.6,0.4630929,0.54,0.4030929,87,False,False,False,filtered_topk,0.0,filtered_top200,87
QUC,5272,687,4331,0.1369071343164607,0.028608875,0.003116161,0.025492715,0.40587303,0.40587303,0.52219284,0.52219284,0.04438567,2.3357667e-07,True,0.1,-0.03690713,0.62,0.48309287,88,False,False,False,filtered_topk,0.0,filtered_top200,88
QUC,26869,687,4331,0.1369071343164607,0.37493178,0.68445647,-0.3095247,-0.39794382,0.39794382,0.39413798,0.605862,0.21172404,1.0664161000000001e-26,True,0.2,0.06309287,0.1,-0.03690713,89,False,False,False,filtered_topk,0.0,filtered_top200,89
QUC,11153,687,4331,0.1369071343164607,0.16483295,0.050569296,0.114263654,0.39681002,0.39681002,0.5475182,0.5475182,0.09503639,2.2145004e-09,True,0.8,0.66309285,0.5,0.36309287,90,False,False,False,filtered_topk,0.0,filtered_top200,90
QUC,9963,687,4331,0.1369071343164607,0.66175115,0.28296638,0.37878478,0.39519173,0.39519173,0.56555545,0.56555545,0.1311109,5.190551e-14,True,0.1,-0.03690713,0.2,0.06309287,91,False,False,False,filtered_topk,0.0,filtered_top200,91
QUC,2640,687,4331,0.1369071343164607,0.0550514,0.0031756884,0.051875714,0.39472067,0.39472067,0.51453656,0.51453656,0.02907312,1.5563779e-05,True,0.8,0.66309285,0.5,0.36309287,92,False,False,False,filtered_topk,0.0,filtered_top200,92
QUC,10673,687,4331,0.1369071343164607,0.02768775,0.00083112664,0.026856624,0.39436877,0.39436877,0.5140956,0.5140956,0.028191209,3.5671263e-05,True,0.9,0.7630929,0.52,0.38309285,93,False,False,False,filtered_topk,0.0,filtered_top200,93
QUC,14183,687,4331,0.1369071343164607,0.049581513,0.0065574674,0.043024044,0.39287305,0.39287305,0.52364993,0.52364993,0.047299862,3.669855e-07,True,0.6,0.4630929,0.6,0.4630929,94,False,False,False,filtered_topk,0.0,filtered_top200,94
QUC,1072,687,4331,0.1369071343164607,0.15022573,0.35088697,-0.20066124,-0.39271045,0.39271045,0.40455997,0.59544003,0.19088006,1.3173110000000001e-33,True,0.3,0.16309288,0.06,-0.07690713,95,False,False,False,filtered_topk,0.0,filtered_top200,95
QUC,15988,687,4331,0.1369071343164607,0.04574918,0.006760401,0.03898878,0.3886945,0.3886945,0.5256683,0.5256683,0.051336646,2.6704353e-07,True,0.6,0.4630929,0.54,0.4030929,96,False,False,False,filtered_topk,0.0,filtered_top200,96
QUC,29194,687,4331,0.1369071343164607,0.051597185,0.007300656,0.04429653,0.3860613,0.3860613,0.5213439,0.5213439,0.042687774,1.5133421e-06,True,0.7,0.5630928,0.56,0.42309287,97,False,False,False,filtered_topk,0.0,filtered_top200,97
QUC,15068,687,4331,0.1369071343164607,0.21102847,0.58341163,-0.37238318,-0.3851007,0.3851007,0.41966382,0.5803362,0.16067237,1.8888830000000002e-39,True,0.0,-0.13690713,0.0,-0.13690713,98,False,False,False,filtered_topk,0.0,filtered_top200,98
QUC,2150,687,4331,0.1369071343164607,0.02128821,0.001076,0.02021221,0.38486362,0.38486362,0.5137546,0.5137546,0.027509212,2.611668e-05,True,0.9,0.7630929,0.54,0.4030929,99,False,False,False,filtered_topk,0.0,filtered_top200,99
QUC,24064,687,4331,0.1369071343164607,0.03422091,0.0020618073,0.032159105,0.38409868,0.38409868,0.51671004,0.51671004,0.033420086,3.7888865e-05,True,0.8,0.66309285,0.54,0.4030929,100,False,False,False,filtered_topk,0.0,filtered_top200,100
QUC,31547,687,4331,0.1369071343164607,0.19672261,0.038864978,0.15785763,0.38356304,0.38356304,0.52474916,0.52474916,0.04949832,2.3481745e-07,True,0.6,0.4630929,0.6,0.4630929,101,False,False,False,filtered_topk,0.0,filtered_top200,101
QUC,26648,687,4331,0.1369071343164607,0.028714065,0.0010318056,0.02768226,0.38326204,0.38326204,0.512638,0.512638,0.025275946,4.2979627e-05,True,0.8,0.66309285,0.52,0.38309285,102,False,False,False,filtered_topk,0.0,filtered_top200,102
QUC,16256,687,4331,0.1369071343164607,0.23690525,0.4433666,-0.20646134,-0.38260618,0.38260618,0.40454063,0.59545934,0.19091874,1.8065435e-29,True,0.1,-0.03690713,0.02,-0.116907135,103,False,False,False,filtered_topk,0.0,filtered_top200,103
QUC,31920,687,4331,0.1369071343164607,0.07617472,0.020281203,0.055893518,0.37878588,0.37878588,0.53816044,0.53816044,0.07632089,3.2167917e-09,True,0.5,0.36309287,0.38,0.24309286,104,False,False,False,filtered_topk,0.0,filtered_top200,104
QUC,4386,687,4331,0.1369071343164607,0.02814547,0.0026967647,0.025448706,0.37695336,0.37695336,0.52036214,0.52036214,0.040724277,5.590528e-06,True,0.8,0.66309285,0.62,0.48309287,105,False,False,False,filtered_topk,0.0,filtered_top200,105
QUC,11493,687,4331,0.1369071343164607,0.08940593,0.025390625,0.06401531,0.37631646,0.37631646,0.5399491,0.5399491,0.07989824,1.9514738e-08,True,0.7,0.5630928,0.46,0.32309288,106,False,False,False,filtered_topk,0.0,filtered_top200,106
QUC,22662,687,4331,0.1369071343164607,0.13364264,0.022301521,0.11134112,0.37552205,0.37552205,0.5239504,0.5239504,0.047900796,2.430108e-07,True,0.4,0.26309288,0.54,0.4030929,107,False,False,False,filtered_topk,0.0,filtered_top200,107
QUC,27800,687,4331,0.1369071343164607,0.026678493,0.003055732,0.02362276,0.37513012,0.37513012,0.5188513,0.5188513,0.03770256,6.71867e-06,True,0.9,0.7630929,0.52,0.38309285,108,False,False,False,filtered_topk,0.0,filtered_top200,108
QUC,8226,687,4331,0.1369071343164607,0.53516763,0.8219788,-0.28681117,-0.37484872,0.37484872,0.39567897,0.604321,0.20864207,2.4632996e-23,True,0.2,0.06309287,0.04,-0.09690713,109,False,False,False,filtered_topk,0.0,filtered_top200,109
QUC,11940,687,4331,0.1369071343164607,0.07208652,0.0129313925,0.05915513,0.37440434,0.37440434,0.5278963,0.5278963,0.05579257,1.2130256e-07,True,0.3,0.16309288,0.5,0.36309287,110,False,False,False,filtered_topk,0.0,filtered_top200,110
QUC,29986,687,4331,0.1369071343164607,0.0356822,0.004409977,0.031272225,0.3682692,0.3682692,0.52256453,0.52256453,0.04512906,9.185353e-07,True,0.5,0.36309287,0.56,0.42309287,111,False,False,False,filtered_topk,0.0,filtered_top200,111
QUC,32173,687,4331,0.1369071343164607,0.11092442,0.03379524,0.077129185,0.3672512,0.3672512,0.5400627,0.5400627,0.08012545,1.8850688e-08,True,0.5,0.36309287,0.36,0.22309288,112,False,False,False,filtered_topk,0.0,filtered_top200,112
QUC,19013,687,4331,0.1369071343164607,0.26675367,0.09506907,0.1716846,0.36469212,0.36469212,0.56601,0.56601,0.13202,1.2570588e-10,True,0.4,0.26309288,0.26,0.12309286,113,False,False,False,filtered_topk,0.0,filtered_top200,113
QUC,2077,687,4331,0.1369071343164607,0.15012339,0.03866069,0.1114627,0.3646721,0.3646721,0.53257596,0.53257596,0.06515193,9.750637e-08,True,0.6,0.4630929,0.52,0.38309285,114,False,False,False,filtered_topk,0.0,filtered_top200,114
QUC,17202,687,4331,0.1369071343164607,0.030834926,0.00462193,0.026212996,0.36408633,0.36408633,0.5201857,0.5201857,0.040371418,2.0030684e-06,True,0.6,0.4630929,0.56,0.42309287,115,False,False,False,filtered_topk,0.0,filtered_top200,115
QUC,9216,687,4331,0.1369071343164607,0.044222504,0.005432312,0.038790192,0.3631149,0.3631149,0.518598,0.518598,0.03719604,1.0156346e-05,True,0.6,0.4630929,0.52,0.38309285,116,False,False,False,filtered_topk,0.0,filtered_top200,116
QUC,28390,687,4331,0.1369071343164607,0.13066605,0.042792875,0.087873176,0.3598965,0.3598965,0.5391156,0.5391156,0.078231215,3.5048087e-09,True,0.1,-0.03690713,0.26,0.12309286,117,False,False,False,filtered_topk,0.0,filtered_top200,117
QUC,16813,687,4331,0.1369071343164607,0.16442071,0.037918404,0.1265023,0.35969034,0.35969034,0.54534554,0.54534554,0.09069109,8.101065e-09,True,0.1,-0.03690713,0.46,0.32309288,118,False,False,False,filtered_topk,0.0,filtered_top200,118
QUC,22936,687,4331,0.1369071343164607,0.01978996,0.0015743152,0.018215645,0.35782763,0.35782763,0.5146325,0.5146325,0.029265046,3.2467608e-05,True,0.6,0.4630929,0.56,0.42309287,119,False,False,False,filtered_topk,0.0,filtered_top200,119
QUC,19321,687,4331,0.1369071343164607,0.067210816,0.011933859,0.055276956,0.35598835,0.35598835,0.51596546,0.51596546,0.031930923,1.1859577e-05,True,0.7,0.5630928,0.56,0.42309287,120,False,False,False,filtered_topk,0.0,filtered_top200,120
QUC,6022,687,4331,0.1369071343164607,0.20468295,0.07637571,0.12830724,0.3540422,0.3540422,0.53902656,0.53902656,0.07805312,3.3570327e-09,True,0.3,0.16309288,0.38,0.24309286,121,False,False,False,filtered_topk,0.0,filtered_top200,121
QUC,16988,687,4331,0.1369071343164607,0.09709618,0.026016112,0.07108007,0.35394424,0.35394424,0.5296915,0.5296915,0.059383035,1.0388556e-07,True,0.2,0.06309287,0.44,0.30309287,122,False,False,False,filtered_topk,0.0,filtered_top200,122
QUC,31363,687,4331,0.1369071343164607,0.899461,1.0375915,-0.13813049,-0.35296538,0.35296538,0.4096744,0.5903256,0.18065119,1.8504078e-15,True,0.0,-0.13690713,0.02,-0.116907135,123,False,False,False,filtered_topk,0.0,filtered_top200,123
QUC,23889,687,4331,0.1369071343164607,0.06054119,0.017339114,0.043202076,0.35226375,0.35226375,0.5340894,0.5340894,0.06817877,1.482935e-08,True,0.2,0.06309287,0.4,0.26309288,124,False,False,False,filtered_topk,0.0,filtered_top200,124
QUC,13753,687,4331,0.1369071343164607,0.011371907,0.00047441412,0.010897493,0.35213864,0.35213864,0.51190865,0.51190865,0.0238173,0.00011114226,True,0.8,0.66309285,0.48,0.34309286,125,False,False,False,filtered_topk,0.0,filtered_top200,125
QUC,2903,687,4331,0.1369071343164607,0.10351847,0.027672954,0.07584552,0.35174727,0.35174727,0.5294774,0.5294774,0.058954835,8.1892483e-07,True,0.7,0.5630928,0.5,0.36309287,126,False,False,False,filtered_topk,0.0,filtered_top200,126
QUC,10890,687,4331,0.1369071343164607,0.050371863,0.006974609,0.043397255,0.3503297,0.3503297,0.520549,0.520549,0.041098,4.141549e-06,True,0.4,0.26309288,0.58,0.44309285,127,False,False,False,filtered_topk,0.0,filtered_top200,127
QUC,27690,687,4331,0.1369071343164607,0.053422377,0.013818438,0.039603937,0.34995747,0.34995747,0.53067476,0.53067476,0.06134951,1.0994082e-07,True,0.3,0.16309288,0.5,0.36309287,128,False,False,False,filtered_topk,0.0,filtered_top200,128
QUC,19119,687,4331,0.1369071343164607,0.06651144,0.0064460794,0.06006536,0.3492284,0.3492284,0.5207799,0.5207799,0.041559815,1.5021924e-05,True,0.5,0.36309287,0.64,0.5030929,129,False,False,False,filtered_topk,0.0,filtered_top200,129
QUC,23231,687,4331,0.1369071343164607,0.018374158,0.001113881,0.017260278,0.3477885,0.3477885,0.51302075,0.51302075,0.026041508,6.0652965e-05,True,0.7,0.5630928,0.5,0.36309287,130,False,False,False,filtered_topk,0.0,filtered_top200,130
QUC,11044,687,4331,0.1369071343164607,0.0237616,0.0016996833,0.022061918,0.34606996,0.34606996,0.5157061,0.5157061,0.031412244,1.5280919e-05,True,0.7,0.5630928,0.52,0.38309285,131,False,False,False,filtered_topk,0.0,filtered_top200,131
QUC,12705,687,4331,0.1369071343164607,0.038334697,0.00749457,0.030840127,0.34587628,0.34587628,0.5238837,0.5238837,0.0477674,6.4163663e-07,True,0.4,0.26309288,0.48,0.34309286,132,False,False,False,filtered_topk,0.0,filtered_top200,132
QUC,30700,687,4331,0.1369071343164607,0.23656125,0.07864226,0.15791899,0.34437183,0.34437183,0.54997987,0.54997987,0.09995973,1.2100019e-08,True,0.5,0.36309287,0.32,0.18309286,133,False,False,False,filtered_topk,0.0,filtered_top200,133
QUC,20190,687,4331,0.1369071343164607,0.042144287,0.0108226845,0.031321604,0.34342986,0.34342986,0.530466,0.530466,0.06093204,7.287434e-08,True,0.5,0.36309287,0.3,0.16309288,134,False,False,False,filtered_topk,0.0,filtered_top200,134
QUC,24695,687,4331,0.1369071343164607,0.050610673,0.014828597,0.035782076,0.342356,0.342356,0.541192,0.541192,0.08238399,1.3492878e-09,True,0.0,-0.13690713,0.24,0.103092864,135,False,False,False,filtered_topk,0.0,filtered_top200,135
QUC,5418,687,4331,0.1369071343164607,0.0863611,0.032477975,0.053883128,0.34127194,0.34127194,0.5492833,0.5492833,0.09856665,3.7194287e-10,True,0.1,-0.03690713,0.26,0.12309286,136,False,False,False,filtered_topk,0.0,filtered_top200,136
QUC,21720,687,4331,0.1369071343164607,0.057865947,0.015090156,0.04277579,0.34115124,0.34115124,0.53247535,0.53247535,0.064950705,5.6232242e-08,True,0.3,0.16309288,0.42,0.28309286,137,False,False,False,filtered_topk,0.0,filtered_top200,137
QUC,6620,687,4331,0.1369071343164607,0.3323383,0.19613595,0.13620235,0.34045622,0.34045622,0.59307146,0.59307146,0.18614292,7.5743795e-13,True,0.2,0.06309287,0.22,0.08309287,138,False,False,False,filtered_topk,0.0,filtered_top200,138
QUC,15470,687,4331,0.1369071343164607,0.074497364,0.020506686,0.053990677,0.34035632,0.34035632,0.5238099,0.5238099,0.04761982,6.2285915e-07,True,0.3,0.16309288,0.54,0.4030929,139,False,False,False,filtered_topk,0.0,filtered_top200,139
QUC,1943,687,4331,0.1369071343164607,0.025996178,0.0037105316,0.022285648,0.33956763,0.33956763,0.52089417,0.52089417,0.04178834,2.019894e-06,True,0.6,0.4630929,0.54,0.4030929,140,False,False,False,filtered_topk,0.0,filtered_top200,140
QUC,27940,687,4331,0.1369071343164607,0.13273574,0.054993253,0.07774249,0.339231,0.339231,0.55361235,0.55361235,0.1072247,3.598356e-10,True,0.3,0.16309288,0.2,0.06309287,141,False,False,False,filtered_topk,0.0,filtered_top200,141
QUC,5948,687,4331,0.1369071343164607,0.04787573,0.011153692,0.036722034,0.3388539,0.3388539,0.52625734,0.52625734,0.052514672,5.2848094e-07,True,0.5,0.36309287,0.42,0.28309286,142,False,False,False,filtered_topk,0.0,filtered_top200,142
QUC,32035,687,4331,0.1369071343164607,0.021714656,0.0021840185,0.019530637,0.33760428,0.33760428,0.51428735,0.51428735,0.028574705,3.7267007e-05,True,0.6,0.4630929,0.5,0.36309287,143,False,False,False,filtered_topk,0.0,filtered_top200,143
QUC,5413,687,4331,0.1369071343164607,0.5033377,0.32054654,0.18279114,0.3370297,0.3370297,0.55628574,0.55628574,0.11257148,2.1675169e-11,True,0.0,-0.13690713,0.1,-0.03690713,144,False,False,False,filtered_topk,0.0,filtered_top200,144
QUC,28805,687,4331,0.1369071343164607,0.03156557,0.0028636213,0.028701948,0.32908633,0.32908633,0.5168512,0.5168512,0.033702374,0.00021481742,True,0.7,0.5630928,0.56,0.42309287,145,False,False,False,filtered_topk,0.0,filtered_top200,145
QUC,15185,687,4331,0.1369071343164607,0.080899745,0.026236182,0.05466356,0.32887596,0.32887596,0.5339007,0.5339007,0.06780136,4.097288e-08,True,0.1,-0.03690713,0.4,0.26309288,146,False,False,False,filtered_topk,0.0,filtered_top200,146
QUC,6100,687,4331,0.1369071343164607,0.023804244,0.10716888,-0.083364636,-0.3287048,0.3287048,0.4413601,0.5586399,0.11727983,0.0,True,0.0,-0.13690713,0.0,-0.13690713,147,False,False,False,filtered_topk,0.0,filtered_top200,147
