label,latent_idx,n_positive,n_negative,prevalence,pos_mean,neg_mean,mean_diff,cohens_d,abs_cohens_d,auc,directional_auc,auc_effect,p_value,significant_fdr,precision_at_10,precision_lift_at_10,precision_at_50,precision_lift_at_50,full_data_rank,inclusion_frequency,inclusion_count,n_half_runs,cohens_d_ci_lo,cohens_d_ci_hi,ci_excludes_zero,rank_within_label,cross_quality_max_auc_drop,cross_quality_tested,top_k_star,label_selection_status,stable_claim_allowed,ci_supported,cross_quality_stable,cross_quality_risk_or_missing,stable_set_role
RES,20808,416,4602,0.082901554404145,0.8412804,0.27997848,0.56130195,0.7116696,0.7116696,0.6387069,0.6387069,0.27741385,4.7048095e-20,True,0.3,0.21709846,0.24,0.15709844,1,1.0,40,40,0.5392990007996559,0.9165279358625408,True,1,0.0431774854660034,True,55,performance_only_unstable,False,True,True,False,stable_core
RES,11435,416,4602,0.082901554404145,31.528002,21.843624,9.684378,0.5004963,0.5004963,0.6231169,0.6231169,0.24623382,3.4491795e-28,True,0.2,0.11709845,0.12,0.037098445,2,1.0,40,40,0.3988529123365879,0.5939400225877761,True,2,0.0455811023712158,True,55,performance_only_unstable,False,True,True,False,stable_core
RES,28269,416,4602,0.082901554404145,0.22833252,0.091597825,0.1367347,0.46738258,0.46738258,0.57458586,0.57458586,0.14917171,8.9892505e-10,True,0.0,-0.08290155,0.4,0.31709844,3,0.975,39,40,0.3061997532844543,0.6342958584427834,True,3,0.0179363489151,True,55,performance_only_unstable,False,True,True,False,stable_core
RES,29759,416,4602,0.082901554404145,0.42856538,0.21621798,0.2123474,0.4349086,0.4349086,0.6175926,0.6175926,0.23518515,6.622028e-13,True,0.0,-0.08290155,0.08,-0.002901554,4,1.0,40,40,0.3127141505479812,0.5717256277799605,True,4,0.0134640336036682,True,55,performance_only_unstable,False,True,True,False,stable_core
RES,1516,416,4602,0.082901554404145,0.67248535,0.36588416,0.3066012,0.42111248,0.42111248,0.61571187,0.61571187,0.23142374,1.6059817e-12,True,0.2,0.11709845,0.08,-0.002901554,5,0.95,38,40,0.2909542232751846,0.5608838602900504,True,5,0.0824264287948608,True,55,performance_only_unstable,False,True,False,True,stable_core
RES,19435,416,4602,0.082901554404145,0.71400803,0.40889704,0.305111,0.41644457,0.41644457,0.57857394,0.57857394,0.15714788,4.3794124e-10,True,0.4,0.31709844,0.24,0.15709844,6,1.0,40,40,0.2809990964829921,0.5608742579817769,True,6,0.0303050875663757,True,55,performance_only_unstable,False,True,True,False,stable_core
RES,8468,416,4602,0.082901554404145,0.17878605,0.07989903,0.09888703,0.40368426,0.40368426,0.56615984,0.56615984,0.13231969,7.913984e-09,True,0.1,0.01709845,0.24,0.15709844,7,0.9,36,40,0.2688958652317524,0.5352742388844489,True,7,0.0183832049369812,True,55,performance_only_unstable,False,True,True,False,stable_core
RES,2767,416,4602,0.082901554404145,0.051325873,0.012199604,0.03912627,0.3566488,0.3566488,0.52371645,0.52371645,0.0474329,9.2522576e-05,True,0.3,0.21709846,0.4,0.31709844,8,0.775,31,40,0.1731870327144861,0.5551426127552985,True,8,0.0324790477752685,True,55,performance_only_unstable,False,True,True,False,stable_core
RES,26319,416,4602,0.082901554404145,0.33409235,0.15328848,0.18080387,0.35091776,0.35091776,0.55786884,0.55786884,0.11573768,2.0718755e-07,True,0.0,-0.08290155,0.08,-0.002901554,9,0.85,34,40,0.2235084716230631,0.4945979699492454,True,9,0.0062642693519592,True,55,performance_only_unstable,False,True,True,False,stable_core
RES,17442,416,4602,0.082901554404145,0.07215764,0.021394825,0.05076281,0.3390087,0.3390087,0.52478987,0.52478987,0.04957974,9.434134e-05,True,0.2,0.11709845,0.36,0.27709848,10,0.775,31,40,0.1559099536389112,0.5292853489518162,True,10,0.0289753079414367,True,55,performance_only_unstable,False,True,True,False,stable_core
RES,32727,416,4602,0.082901554404145,0.16600154,0.084584065,0.08141748,0.33631402,0.33631402,0.55905616,0.55905616,0.118112326,3.7061403e-07,True,0.2,0.11709845,0.12,0.037098445,11,0.825,33,40,0.2191862564533949,0.4680830791592595,True,11,0.0355018377304077,True,55,performance_only_unstable,False,True,True,False,stable_core
RES,22120,416,4602,0.082901554404145,0.021212064,0.002378806,0.018833257,0.33137894,0.33137894,0.5135636,0.5135636,0.027127147,0.008867443,True,0.5,0.41709846,0.3,0.21709846,12,0.65,26,40,0.1424099810421467,0.5129440113902092,True,12,0.0444677472114563,True,55,performance_only_unstable,False,True,True,False,boundary_candidate
RES,16286,416,4602,0.082901554404145,0.012817383,0.0017073929,0.01110999,0.32882038,0.32882038,0.5122666,0.5122666,0.024533153,0.004203704,True,0.7,0.61709845,0.3,0.21709846,13,0.65,26,40,0.1200535755604505,0.5342731907963751,True,13,0.0452641248703002,True,55,performance_only_unstable,False,True,True,False,boundary_candidate
RES,29701,416,4602,0.082901554404145,0.096228965,0.040546656,0.05568231,0.32571822,0.32571822,0.54679245,0.54679245,0.093584895,4.722592e-06,True,0.1,0.01709845,0.22,0.13709845,14,0.7,28,40,0.183276879787445,0.4813242502510546,True,14,0.0076749920845031,True,55,performance_only_unstable,False,True,True,False,stable_core
RES,31930,416,4602,0.082901554404145,1.1307561,0.7307544,0.40000176,0.3246986,0.3246986,0.5678491,0.5678491,0.1356982,2.7287083e-08,True,0.1,0.01709845,0.1,0.01709845,15,0.725,29,40,0.2061260517686605,0.4472599580883979,True,15,0.0424638986587524,True,55,performance_only_unstable,False,True,True,False,stable_core
RES,13966,416,4602,0.082901554404145,0.24610314,0.103614084,0.14248905,0.31970447,0.31970447,0.55093575,0.55093575,0.10187149,6.6776543e-06,True,0.0,-0.08290155,0.18,0.097098455,16,0.7,28,40,0.182455176115036,0.476093082875013,True,16,0.0529875755310058,True,55,performance_only_unstable,False,True,False,True,stable_core
RES,14602,416,4602,0.082901554404145,0.043565016,0.013278024,0.030286992,0.30695945,0.30695945,0.52428395,0.52428395,0.04856789,0.0002530364,True,0.1,0.01709845,0.3,0.21709846,17,0.675,27,40,0.1405990649014711,0.4913071751594543,True,17,0.0321273207664489,True,55,performance_only_unstable,False,True,True,False,boundary_candidate
RES,7140,416,4602,0.082901554404145,0.079092175,0.024181062,0.054911114,0.3065039,0.3065039,0.5211572,0.5211572,0.04231441,0.00052881805,True,0.4,0.31709844,0.34,0.25709844,18,0.675,27,40,0.1368864495307207,0.483260953426361,True,18,0.0313031077384948,True,55,performance_only_unstable,False,True,True,False,boundary_candidate
RES,16320,416,4602,0.082901554404145,0.43961746,0.25595403,0.18366343,0.30506244,0.30506244,0.5330341,0.5330341,0.06606817,1.3420016e-05,True,0.3,0.21709846,0.26,0.17709844,19,0.65,26,40,0.1807914987206459,0.4453605405986307,True,19,0.0297440290451049,True,55,performance_only_unstable,False,True,True,False,boundary_candidate
RES,19079,416,4602,0.082901554404145,0.06731239,0.018346727,0.048965663,0.29480442,0.29480442,0.5238021,0.5238021,0.047604203,0.0024722116,True,0.4,0.31709844,0.2,0.11709845,20,0.575,23,40,0.1578891094774007,0.4305190198123454,True,20,0.0011524541946411,True,55,performance_only_unstable,False,True,True,False,boundary_candidate
RES,27859,416,4602,0.082901554404145,0.10775522,0.05336844,0.05438678,0.29276666,0.29276666,0.55473083,0.55473083,0.109461665,1.4426652e-06,True,0.0,-0.08290155,0.06,-0.022901554,21,0.65,26,40,0.1778911557048559,0.4186180926859378,True,21,-4.51232928466716e-05,True,55,performance_only_unstable,False,True,True,False,boundary_candidate
RES,8023,416,4602,0.082901554404145,0.03163499,0.005207909,0.02642708,0.28977636,0.28977636,0.50870544,0.50870544,0.017410874,0.009896442,True,0.6,0.5170985,0.22,0.13709845,22,0.5,20,40,0.0306489689275622,0.5228316903114317,True,22,0.0093342065811157,True,55,performance_only_unstable,False,True,True,False,boundary_candidate
RES,19892,416,4602,0.082901554404145,0.060715895,0.016624056,0.04409184,0.28930512,0.28930512,0.51286364,0.51286364,0.025727272,0.0039250874,True,0.6,0.5170985,0.26,0.17709844,23,0.5,20,40,-0.0598755603656172,0.6137147277593612,False,23,0.000240747143402,True,55,performance_only_unstable,False,False,True,False,ci_not_supported
RES,6349,416,4602,0.082901554404145,0.033015326,0.007381302,0.025634024,0.28840327,0.28840327,0.5157804,0.5157804,0.03156078,0.0016888736,True,0.3,0.21709846,0.3,0.21709846,24,0.5,20,40,0.1219162853434681,0.4803660966455936,True,24,0.0041778087615966,True,55,performance_only_unstable,False,True,True,False,boundary_candidate
RES,14836,416,4602,0.082901554404145,0.005953275,0.00043798893,0.0055152862,0.2846358,0.2846358,0.50666827,0.50666827,0.013336539,0.026576858,False,0.5,0.41709846,0.24,0.15709844,25,0.475,19,40,0.0910699129104614,0.4633551828563213,True,25,0.0022203922271728,True,55,performance_only_unstable,False,True,True,False,boundary_candidate
RES,846,416,4602,0.082901554404145,0.017066369,0.0032238022,0.013842567,0.27933088,0.27933088,0.51279336,0.51279336,0.025586724,0.004024679,True,0.3,0.21709846,0.28,0.19709845,26,0.55,22,40,0.1203580383211374,0.4497361175715922,True,26,0.0032206773757934,True,55,performance_only_unstable,False,True,True,False,boundary_candidate
RES,10913,416,4602,0.082901554404145,0.04007662,0.011434397,0.028642224,0.27771166,0.27771166,0.5161181,0.5161181,0.03223622,0.0019653891,True,0.3,0.21709846,0.3,0.21709846,27,0.45,18,40,0.0995831301435828,0.4626608781516552,True,27,0.0186966657638549,True,55,performance_only_unstable,False,True,True,False,boundary_candidate
RES,14875,416,4602,0.082901554404145,0.29402044,0.19676398,0.09725647,0.2728592,0.2728592,0.556457,0.556457,0.112913966,1.8950893e-06,True,0.1,0.01709845,0.08,-0.002901554,28,0.55,22,40,0.1567611880600452,0.3967581667006015,True,28,0.0400592684745788,True,55,performance_only_unstable,False,True,True,False,boundary_candidate
RES,7472,416,4602,0.082901554404145,0.030569224,0.0034355817,0.027133642,0.271002,0.271002,0.50505894,0.50505894,0.010117888,0.062520206,False,0.5,0.41709846,0.16,0.077098444,29,0.5,20,40,-0.0614870871417224,0.5110199019312857,False,29,0.0251197218894958,True,55,performance_only_unstable,False,False,True,False,ci_not_supported
RES,677,416,4602,0.082901554404145,0.015183669,0.0028515966,0.0123320725,0.26320446,0.26320446,0.51071364,0.51071364,0.021427274,0.007143602,True,0.2,0.11709845,0.3,0.21709846,30,0.475,19,40,0.0982479948550462,0.4311385594308375,True,30,0.0008281500593566,True,55,performance_only_unstable,False,True,True,False,boundary_candidate
RES,11339,416,4602,0.082901554404145,0.21136944,0.10545687,0.10591257,0.26120767,0.26120767,0.5318713,0.5318713,0.06374264,0.0010658122,True,0.5,0.41709846,0.2,0.11709845,31,0.425,17,40,0.1064181879162788,0.4321967490017414,True,31,0.0040352752388,True,55,performance_only_unstable,False,True,True,False,boundary_candidate
RES,26578,416,4602,0.082901554404145,0.019733135,0.0026466073,0.017086528,0.2585776,0.2585776,0.5062666,0.5062666,0.012533188,0.03655818,False,0.5,0.41709846,0.22,0.13709845,32,0.425,17,40,0.0487346521578729,0.4729092977941036,True,32,0.0066460371017456,True,55,performance_only_unstable,False,True,True,False,boundary_candidate
RES,21183,416,4602,0.082901554404145,0.04853234,0.012026446,0.036505893,0.25813383,0.25813383,0.51278,0.51278,0.025560021,0.0048987437,True,0.5,0.41709846,0.26,0.17709844,33,0.375,15,40,0.1153198279440403,0.4160483844578265,True,33,0.00049489736557,True,55,performance_only_unstable,False,True,True,False,unstable_inclusion
RES,2995,416,4602,0.082901554404145,0.40105262,0.27416325,0.12688938,0.25763646,0.25763646,0.5716479,0.5716479,0.14329576,3.61155e-06,True,0.0,-0.08290155,0.08,-0.002901554,34,0.375,15,40,0.1518655858933925,0.367988771945238,True,34,0.0721147060394287,True,55,performance_only_unstable,False,True,False,True,unstable_inclusion
RES,19179,416,4602,0.082901554404145,0.056171123,0.020576566,0.035594556,0.2558622,0.2558622,0.51985055,0.51985055,0.039701104,0.0020589249,True,0.4,0.31709844,0.24,0.15709844,35,0.275,11,40,0.1209971690550446,0.3974018417298793,True,35,0.0033548453491211,True,55,performance_only_unstable,False,True,True,False,unstable_inclusion
RES,15557,416,4602,0.082901554404145,0.029465895,0.0068223565,0.022643538,0.2557438,0.2557438,0.51153606,0.51153606,0.023072124,0.006777731,True,0.5,0.41709846,0.26,0.17709844,36,0.375,15,40,0.1055136259645223,0.4155345015227793,True,36,0.0008444768434142,True,55,performance_only_unstable,False,True,True,False,unstable_inclusion
RES,23077,416,4602,0.082901554404145,0.4929293,0.3833689,0.1095604,0.25547388,0.25547388,0.56266403,0.56266403,0.12532806,1.0032944e-05,True,0.1,0.01709845,0.08,-0.002901554,37,0.325,13,40,0.137478744238615,0.3765469208359718,True,37,0.0621242523193359,True,55,performance_only_unstable,False,True,False,True,unstable_inclusion
RES,10922,416,4602,0.082901554404145,0.011770396,0.0011964057,0.01057399,0.25326365,0.25326365,0.50503886,0.50503886,0.010077715,0.054763127,False,0.4,0.31709844,0.2,0.11709845,38,0.325,13,40,0.0631721347570419,0.4235837586224078,True,38,0.0062166452407836,True,55,performance_only_unstable,False,True,True,False,unstable_inclusion
RES,17609,416,4602,0.082901554404145,0.020733174,0.0040480024,0.016685171,0.2531229,0.2531229,0.5107188,0.5107188,0.021437645,0.008379081,True,0.2,0.11709845,0.3,0.21709846,39,0.45,18,40,0.0911450477316975,0.4262785017490386,True,39,0.0008333100593567,True,55,performance_only_unstable,False,True,True,False,boundary_candidate
RES,9537,416,4602,0.082901554404145,0.40695894,0.25478563,0.15217331,0.2530606,0.2530606,0.544748,0.544748,0.08949602,2.2906232e-05,True,0.1,0.01709845,0.1,0.01709845,40,0.325,13,40,0.1469905223697424,0.3602051250636576,True,40,0.0055893577079773,True,55,performance_only_unstable,False,True,True,False,unstable_inclusion
RES,93,416,4602,0.082901554404145,0.060983513,0.023344131,0.03763938,0.25304323,0.25304323,0.52601975,0.52601975,0.052039504,0.0006966421,True,0.2,0.11709845,0.18,0.097098455,41,0.35,14,40,0.1236466920003295,0.3913023322820663,True,41,0.0008406639099121,True,55,performance_only_unstable,False,True,True,False,unstable_inclusion
RES,3421,416,4602,0.082901554404145,0.10922945,0.059587713,0.04964174,0.25205916,0.25205916,0.5358686,0.5358686,0.07173717,0.00013377672,True,0.1,0.01709845,0.12,0.037098445,42,0.35,14,40,0.1312123287469148,0.3819295108318328,True,42,0.0064540654312134,True,55,performance_only_unstable,False,True,True,False,unstable_inclusion
RES,15998,416,4602,0.082901554404145,0.05453726,0.013935008,0.040602252,0.2493886,0.2493886,0.514643,0.514643,0.029286027,0.0033967546,True,0.1,0.01709845,0.26,0.17709844,43,0.3,12,40,0.1107189973816275,0.4143824853003024,True,43,0.0026955604553222,True,55,performance_only_unstable,False,True,True,False,unstable_inclusion
RES,18659,416,4602,0.082901554404145,0.10681152,0.056046452,0.05076507,0.24811706,0.24811706,0.55058104,0.55058104,0.101162076,2.1141943e-05,True,0.0,-0.08290155,0.1,0.01709845,44,0.275,11,40,0.1413854405283928,0.3656835772097109,True,44,0.0025758763304137,True,55,performance_only_unstable,False,True,True,False,unstable_inclusion
RES,21803,416,4602,0.082901554404145,0.015883226,0.0019403928,0.013942833,0.24682593,0.24682593,0.50822043,0.50822043,0.016440868,0.01829673,True,0.7,0.61709845,0.24,0.15709844,45,0.4,16,40,0.0690857198089361,0.4728987097740171,True,45,0.0033701616360473,True,55,performance_only_unstable,False,True,True,False,boundary_candidate
RES,11776,416,4602,0.082901554404145,0.0136484,0.0030710152,0.010577384,0.24586281,0.24586281,0.5111675,0.5111675,0.022335052,0.0073960857,True,0.4,0.31709844,0.24,0.15709844,46,0.325,13,40,0.1014591608196497,0.4085808038711547,True,46,0.00447279214859,True,55,performance_only_unstable,False,True,True,False,unstable_inclusion
RES,24665,416,4602,0.082901554404145,0.056847207,0.0131460335,0.043701172,0.24357294,0.24357294,0.50875115,0.50875115,0.017502308,0.014847056,True,0.5,0.41709846,0.24,0.15709844,47,0.4,16,40,0.0595024758018553,0.4580063745379448,True,47,0.0072892904281616,True,55,performance_only_unstable,False,True,True,False,boundary_candidate
RES,22036,416,4602,0.082901554404145,0.014662523,0.0031397694,0.011522753,0.24246359,0.24246359,0.5111814,0.5111814,0.022362828,0.011880039,True,0.4,0.31709844,0.24,0.15709844,48,0.375,15,40,0.0843048734590411,0.4072209298610683,True,48,0.0022387504577636,True,55,performance_only_unstable,False,True,True,False,unstable_inclusion
RES,20632,416,4602,0.082901554404145,0.010629507,0.002116522,0.008512985,0.24213673,0.24213673,0.50962245,0.50962245,0.01924491,0.011521716,True,0.4,0.31709844,0.26,0.17709844,49,0.425,17,40,0.076640404202044,0.4145734094083309,True,49,0.000270779257965,True,55,performance_only_unstable,False,True,True,False,boundary_candidate
RES,28270,416,4602,0.082901554404145,0.029099684,0.0068983254,0.02220136,0.23973273,0.23973273,0.5107507,0.5107507,0.021501422,0.008821821,True,0.4,0.31709844,0.24,0.15709844,50,0.275,11,40,0.0879134459421038,0.4063405044376847,True,50,0.0009732732803344,True,55,performance_only_unstable,False,True,True,False,unstable_inclusion
RES,2013,416,4602,0.082901554404145,0.03995455,0.0143865775,0.025567973,0.23965427,0.23965427,0.5165981,0.5165981,0.03319621,0.0047974004,True,0.4,0.31709844,0.18,0.097098455,51,0.25,10,40,0.0887800367549061,0.4077284112572668,True,51,0.0097696781158447,True,55,performance_only_unstable,False,True,True,False,unstable_inclusion
RES,17789,416,4602,0.082901554404145,0.10261418,0.028884351,0.07372983,0.23730178,0.23730178,0.5120385,0.5120385,0.024077058,0.0066207163,True,0.5,0.41709846,0.24,0.15709844,52,0.275,11,40,0.0898513816297054,0.4039888136088846,True,52,0.0022218823432922,True,55,performance_only_unstable,False,True,True,False,unstable_inclusion
RES,5663,416,4602,0.082901554404145,0.9796237,0.7080369,0.27158678,0.23729292,0.23729292,0.56138426,0.56138426,0.12276852,1.1421707e-05,True,0.0,-0.08290155,0.04,-0.042901553,53,0.275,11,40,0.1232927795499563,0.352851030230522,True,53,0.0139434927117919,True,55,performance_only_unstable,False,True,True,False,unstable_inclusion
RES,19039,416,4602,0.082901554404145,0.46293288,0.35389972,0.10903317,0.23630925,0.23630925,0.5789691,0.5789691,0.15793824,1.3485038e-05,True,0.1,0.01709845,0.08,-0.002901554,54,0.25,10,40,0.1194559833034873,0.3605055749416351,True,54,0.0152233242988586,True,55,performance_only_unstable,False,True,True,False,unstable_inclusion
RES,24829,416,4602,0.082901554404145,0.043640137,0.01559614,0.028043997,0.23282374,0.23282374,0.51411176,0.51411176,0.028223515,0.0054238513,True,0.2,0.11709845,0.26,0.17709844,55,0.275,11,40,0.0888618486002087,0.4007917433977125,True,55,0.0116733312606811,True,55,performance_only_unstable,False,True,True,False,unstable_inclusion
REC,31133,829,4189,0.1652052610601833,0.7724291,0.10053815,0.671891,0.86524636,0.86524636,0.60939044,0.60939044,0.21878088,9.25392e-37,True,0.7,0.53479475,0.6,0.43479478,1,1.0,40,40,0.7311231389641761,1.0261491984128952,True,1,0.007105529308319,True,58,stable_topk_found,True,True,True,False,stable_core
REC,20436,829,4189,0.1652052610601833,0.21454924,0.025620487,0.18892875,0.85400176,0.85400176,0.60244334,0.60244334,0.20488667,1.1821139e-30,True,1.0,0.83479476,0.8,0.6347948,2,1.0,40,40,0.7413120284676552,0.9808462753891944,True,2,0.0440297722816467,True,58,stable_topk_found,True,True,True,False,stable_core
REC,26800,829,4189,0.1652052610601833,0.2985831,0.04426586,0.25431722,0.8390925,0.8390925,0.62279487,0.62279487,0.24558973,5.282967e-37,True,0.6,0.43479478,0.62,0.45479476,3,1.0,40,40,0.7150263011455535,0.9828760921955106,True,3,0.0136268138885498,True,58,stable_topk_found,True,True,True,False,stable_core
REC,3993,829,4189,0.1652052610601833,0.26478156,0.054442253,0.21033931,0.82198966,0.82198966,0.62348354,0.62348354,0.24696708,5.814580000000001e-40,True,0.8,0.6347948,0.58,0.41479474,4,1.0,40,40,0.7001566588878632,0.9533174961805344,True,4,0.0020843148231506,True,58,stable_topk_found,True,True,True,False,stable_core
REC,30224,829,4189,0.1652052610601833,0.3315035,0.0942349,0.23726861,0.8108539,0.8108539,0.6499543,0.6499543,0.29990864,0.0,True,0.6,0.43479478,0.52,0.35479474,5,1.0,40,40,0.687606492638588,0.93321643024683,True,5,0.0380083322525024,True,58,stable_topk_found,True,True,True,False,stable_core
REC,16292,829,4189,0.1652052610601833,0.4307854,0.04847424,0.38231114,0.81069833,0.81069833,0.6175114,0.6175114,0.23502278,5.2565197e-31,True,0.6,0.43479478,0.7,0.53479475,6,1.0,40,40,0.6823542729020119,0.9509425848722456,True,6,0.0166882872581481,True,58,stable_topk_found,True,True,True,False,stable_core
REC,29759,829,4189,0.1652052610601833,0.54976344,0.17129731,0.37846613,0.80312824,0.80312824,0.6955452,0.6955452,0.3910904,0.0,True,0.4,0.23479475,0.46,0.29479474,7,1.0,40,40,0.6843881398439408,0.9205415859818458,True,7,0.0320489406585693,True,58,stable_topk_found,True,True,True,False,stable_core
REC,10181,829,4189,0.1652052610601833,0.3395893,0.089289844,0.25029945,0.79068595,0.79068595,0.6328959,0.6328959,0.26579177,0.0,True,0.8,0.6347948,0.64,0.47479475,8,1.0,40,40,0.6863093912601471,0.9014896392822264,True,8,0.0185194742568969,True,58,stable_topk_found,True,True,True,False,stable_core
REC,15068,829,4189,0.1652052610601833,1.1414638,0.41190237,0.7295614,0.7785894,0.7785894,0.65326285,0.65326285,0.3065257,0.0,True,0.7,0.53479475,0.54,0.37479478,9,1.0,40,40,0.6743216693401337,0.8977015048265456,True,9,0.0133371353149414,True,58,stable_topk_found,True,True,True,False,stable_core
REC,19435,829,4189,0.1652052610601833,0.8940106,0.3431933,0.5508173,0.77741927,0.77741927,0.66014326,0.66014326,0.3202865,0.0,True,0.4,0.23479475,0.52,0.35479474,10,1.0,40,40,0.6778991535305977,0.8745575383305548,True,10,0.0657692551612854,True,58,stable_topk_found,True,True,False,True,stable_core
REC,21800,829,4189,0.1652052610601833,0.27495477,0.03067931,0.24427545,0.7675462,0.7675462,0.5943997,0.5943997,0.18879938,1.9495509999999998e-26,True,0.7,0.53479475,0.74,0.57479477,11,1.0,40,40,0.6394892275333405,0.9098959699273108,True,11,0.0166548584243774,True,58,stable_topk_found,True,True,True,False,stable_core
REC,23670,829,4189,0.1652052610601833,0.51073396,0.055316005,0.45541796,0.7631803,0.7631803,0.5766038,0.5766038,0.15320754,1.5109347e-27,True,0.5,0.33479476,0.7,0.53479475,12,1.0,40,40,0.6262224227190017,0.9256754353642462,True,12,0.0177684426307678,True,58,stable_topk_found,True,True,True,False,stable_core
REC,29874,829,4189,0.1652052610601833,0.267842,0.03310148,0.23474051,0.7594772,0.7594772,0.60145617,0.60145617,0.20291233,3.7860512e-29,True,0.4,0.23479475,0.64,0.47479475,13,1.0,40,40,0.6193805679678916,0.9082032203674312,True,13,0.0058522271289062,True,58,stable_topk_found,True,True,True,False,stable_core
REC,29190,829,4189,0.1652052610601833,0.6770983,0.08903807,0.5880602,0.7528769,0.7528769,0.59408224,0.59408224,0.18816447,1.1068779e-29,True,0.1,-0.06520525,0.46,0.29479474,14,1.0,40,40,0.6273962631821632,0.8991899996995926,True,14,0.0118021406080627,True,58,stable_topk_found,True,True,True,False,stable_core
REC,3805,829,4189,0.1652052610601833,0.30091554,0.080799885,0.22011566,0.72683,0.72683,0.6209495,0.6209495,0.24189901,5.5918895e-36,True,0.4,0.23479475,0.6,0.43479478,15,1.0,40,40,0.6111995115876198,0.8611268147826194,True,15,0.0114722184295654,True,58,stable_topk_found,True,True,True,False,stable_core
REC,19005,829,4189,0.1652052610601833,0.46081734,0.16661522,0.29420212,0.71487623,0.71487623,0.6575159,0.6575159,0.31503177,0.0,True,0.5,0.33479476,0.42,0.25479472,16,1.0,40,40,0.6052644714713097,0.827547414600849,True,16,0.0049556659301758,True,58,stable_topk_found,True,True,True,False,stable_core
REC,7054,829,4189,0.1652052610601833,0.56254005,0.15336157,0.4091785,0.70666254,0.70666254,0.62547797,0.62547797,0.25095594,1.7766194e-36,True,0.5,0.33479476,0.3,0.13479476,17,1.0,40,40,0.5892205953598022,0.8301827624440192,True,17,0.0438517928123474,True,58,stable_topk_found,True,True,True,False,stable_core
REC,28688,829,4189,0.1652052610601833,0.43645394,0.066583425,0.3698705,0.6942208,0.6942208,0.58109325,0.58109325,0.1621865,4.0684849999999996e-26,True,0.7,0.53479475,0.54,0.37479478,18,1.0,40,40,0.5635031193494797,0.8451213613152503,True,18,0.0161083919639587,True,58,stable_topk_found,True,True,True,False,stable_core
REC,2089,829,4189,0.1652052610601833,0.26457658,0.028834354,0.23574223,0.6926938,0.6926938,0.5900643,0.5900643,0.18012857,5.9930255e-23,True,0.7,0.53479475,0.58,0.41479474,19,1.0,40,40,0.5775860324501991,0.8278810739517212,True,19,0.0243241190910339,True,58,stable_topk_found,True,True,True,False,stable_core
REC,30091,829,4189,0.1652052610601833,0.121355265,0.020287508,0.10106776,0.6875316,0.6875316,0.5798808,0.5798808,0.15976155,2.3563992e-26,True,0.5,0.33479476,0.58,0.41479474,20,0.975,39,40,0.5663359373807907,0.8142241969704628,True,20,0.0093140602111816,True,58,stable_topk_found,True,True,True,False,stable_core
REC,22558,829,4189,0.1652052610601833,0.49798328,0.13719758,0.3607857,0.6833253,0.6833253,0.6156733,0.6156733,0.2313466,6.4701245e-31,True,0.7,0.53479475,0.62,0.45479476,21,1.0,40,40,0.5746834993362426,0.7979424297809601,True,21,0.0309659242630004,True,58,stable_topk_found,True,True,True,False,stable_core
REC,111,829,4189,0.1652052610601833,0.43168774,0.12963687,0.3020509,0.6831903,0.6831903,0.63107425,0.63107425,0.2621485,5.7817555e-36,True,0.3,0.13479476,0.4,0.23479475,22,0.975,39,40,0.5782496616244316,0.8000583693385124,True,22,0.0024760365486145,True,58,stable_topk_found,True,True,True,False,stable_core
REC,12852,829,4189,0.1652052610601833,0.74193543,0.4083332,0.33360222,0.6767032,0.6767032,0.67354846,0.67354846,0.34709692,0.0,True,0.5,0.33479476,0.46,0.29479474,23,0.975,39,40,0.5701116025447845,0.7881720110774039,True,23,0.0281318426065063,True,58,stable_topk_found,True,True,True,False,stable_core
REC,14875,829,4189,0.1652052610601833,0.4004778,0.16610748,0.23437032,0.6760484,0.6760484,0.65040785,0.65040785,0.3008157,0.0,True,0.1,-0.06520525,0.22,0.054794744,24,0.95,38,40,0.5794965520501136,0.7759069353342055,True,24,0.0422900907722473,True,58,stable_topk_found,True,True,True,False,stable_core
REC,5663,829,4189,0.1652052610601833,1.352492,0.6074704,0.7450216,0.6693256,0.6693256,0.6522845,0.6522845,0.304569,0.0,True,0.2,0.034794748,0.24,0.07479474,25,1.0,40,40,0.5762618869543076,0.762289060652256,True,25,0.0465003818244934,True,58,stable_topk_found,True,True,True,False,stable_core
REC,11405,829,4189,0.1652052610601833,0.62721467,0.28480422,0.34241045,0.66370505,0.66370505,0.65262675,0.65262675,0.3052535,0.0,True,0.5,0.33479476,0.4,0.23479475,26,0.975,39,40,0.5710017040371895,0.7633585974574089,True,26,0.0656373500823974,True,58,stable_topk_found,True,True,False,True,stable_core
REC,31867,829,4189,0.1652052610601833,0.3879368,0.1200307,0.2679061,0.661754,0.661754,0.6186815,0.6186815,0.23736298,9.976889e-36,True,0.6,0.43479478,0.42,0.25479472,27,1.0,40,40,0.5527566909790039,0.767639648914337,True,27,0.019744823020935,True,58,stable_topk_found,True,True,True,False,stable_core
REC,26968,829,4189,0.1652052610601833,0.29624358,0.0902699,0.20597368,0.660263,0.660263,0.62025523,0.62025523,0.24051046,8.430531e-34,True,0.4,0.23479475,0.42,0.25479472,28,0.925,37,40,0.5216176018118859,0.8093012318015098,True,28,0.0292864423298645,True,58,stable_topk_found,True,True,True,False,stable_core
